GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
23549	1.39e-09	1.45e-10	0.1124	6.411047	0.7208597	1766.85	DNPEP	aspartyl aminopeptidase
5763	1.40e-09	1.46e-10	0.2573	-6.409351	-1.6489772	3232.1	PTMS	parathymosin
56886	1.40e-09	1.46e-10	0.0799	-6.409213	-0.5119362	2003.91	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1
3104	1.44e-09	1.50e-10	0.1157	-6.405208	-0.741243	2466.53	ZBTB48	zinc finger and BTB domain containing 48
56005	1.44e-09	1.51e-10	0.1649	6.404855	1.0560298	2479.44	MYDGF	myeloid derived growth factor
105373581	1.45e-09	1.52e-10	0.2831	-6.403823	-1.8126429	69.12	LOC105373581	uncharacterized LOC105373581
80183	1.45e-09	1.51e-10	0.1899	-6.403873	-1.2161674	1724.88	RUBCNL	rubicon like autophagy enhancer
4247	1.48e-09	1.54e-10	0.1134	6.401186	0.7259056	1144.15	MGAT2	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
3925	1.48e-09	1.54e-10	0.2286	6.400961	1.4631056	1891.05	STMN1	stathmin 1
140803	1.49e-09	1.56e-10	0.2326	-6.399228	-1.4887396	647.62	TRPM6	transient receptor potential cation channel subfamily M member 6
285154	1.50e-09	1.57e-10	0.3733	-6.398465	-2.3885489	146.57	CYP1B1-AS1	CYP1B1 antisense RNA 1
28409	1.50e-09	1.57e-10	0.3614	6.398225	2.3121651	166.16	IGHV3-73	immunoglobulin heavy variable 3-73
2529	1.52e-09	1.59e-10	0.1846	-6.396163	-1.1807543	3649.19	FUT7	fucosyltransferase 7
222487	1.52e-09	1.60e-10	0.2043	-6.395965	-1.3065523	21053.71	ADGRG3	adhesion G protein-coupled receptor G3
28785	1.54e-09	1.62e-10	0.5192	6.393785	3.3195017	485.4	IGLV4-60	immunoglobulin lambda variable 4-60
4799	1.55e-09	1.63e-10	0.1012	6.392985	0.6468591	1583.47	NFX1	nuclear transcription factor, X-box binding 1
4000	1.58e-09	1.66e-10	0.2488	-6.390088	-1.589886	1349.36	LMNA	lamin A/C
5187	1.58e-09	1.66e-10	0.2889	-6.389861	-1.8459393	2292.94	PER1	period circadian regulator 1
10312	1.58e-09	1.66e-10	0.1485	-6.389506	-0.9491567	32583.23	TCIRG1	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3
3695	1.59e-09	1.67e-10	0.14	6.389214	0.8948068	4412.84	ITGB7	integrin subunit beta 7
79567	1.64e-09	1.73e-10	0.1433	-6.383852	-0.9150232	3469.51	RIPOR1	RHO family interacting cell polarization regulator 1
200420	1.65e-09	1.74e-10	0.4436	6.382957	2.8315331	63.56	ALMS1P1	ALMS1 pseudogene 1
7791	1.68e-09	1.77e-10	0.1962	-6.379888	-1.2516207	56481.52	ZYX	zyxin
51560	1.69e-09	1.78e-10	0.2981	-6.3788	-1.9014112	115.04	RAB6B	RAB6B, member RAS oncogene family
146712	1.71e-09	1.81e-10	0.131	-6.376912	-0.8352998	1024.03	B3GNTL1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1
8565	1.73e-09	1.83e-10	0.1145	6.375384	0.7298105	2747.02	YARS1	tyrosyl-tRNA synthetase 1
100505994	1.78e-09	1.88e-10	0.1637	-6.37089	-1.043111	1030.8	LUCAT1	lung cancer associated transcript 1
9168	1.82e-09	1.92e-10	0.1284	6.367453	0.8174383	83197.69	TMSB10	thymosin beta 10
4522	1.82e-09	1.92e-10	0.1387	6.367441	0.883422	997.14	MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1
11130	1.82e-09	1.92e-10	0.3574	6.367214	2.2754864	274.54	ZWINT	ZW10 interacting kinetochore protein
105376504	1.85e-09	1.96e-10	0.3184	6.364364	2.0261001	411.21	LOC105376504	
7345	1.87e-09	1.98e-10	0.5607	6.363087	3.5676151	82.56	UCHL1	ubiquitin C-terminal hydrolase L1
9895	1.87e-09	1.98e-10	0.1668	-6.362748	-1.0610763	4635.72	TECPR2	tectonin beta-propeller repeat containing 2
5624	1.88e-09	1.99e-10	0.3773	-6.362111	-2.4001461	50.29	PROC	protein C, inactivator of coagulation factors Va and VIIIa
55120	1.90e-09	2.01e-10	0.1764	6.360495	1.121817	230.67	FANCL	FA complementation group L
100	1.91e-09	2.02e-10	0.1635	6.359745	1.0395324	1550.06	ADA	adenosine deaminase
29074	1.94e-09	2.06e-10	0.1047	6.356923	0.6656652	1146.97	MRPL18	mitochondrial ribosomal protein L18
10893	1.95e-09	2.07e-10	0.1172	-6.356075	-0.744843	390.46	MMP24	matrix metallopeptidase 24
1668	1.98e-09	2.10e-10	0.4079	-6.35398	-2.5918854	19319.3	DEFA3	defensin alpha 3
25778	1.98e-09	2.10e-10	0.1235	-6.35382	-0.7848909	580.84	DSTYK	dual serine/threonine and tyrosine protein kinase
11252	1.98e-09	2.10e-10	0.1574	-6.353502	-0.9997814	6228.8	PACSIN2	protein kinase C and casein kinase substrate in neurons 2
6546	1.99e-09	2.11e-10	0.2089	-6.352986	-1.3274428	922.61	SLC8A1	solute carrier family 8 member A1
23268	1.99e-09	2.11e-10	0.1606	-6.352941	-1.0200018	426.33	DNMBP	dynamin binding protein
5864	2.03e-09	2.16e-10	0.2453	-6.349172	-1.5571719	110.01	RAB3A	RAB3A, member RAS oncogene family
388753	2.05e-09	2.19e-10	0.1777	6.347554	1.1276519	378.32	COA6	cytochrome c oxidase assembly factor 6
107984895	2.05e-09	2.19e-10	0.2176	-6.347592	-1.3811441	132.28	LOC107984895	
10299	2.06e-09	2.20e-10	0.1271	-6.346603	-0.806742	2849.9	MARCHF6	membrane associated ring-CH-type finger 6
27434	2.06e-09	2.20e-10	0.0917	-6.346631	-0.582072	1701.96	POLM	DNA polymerase mu
112268296	2.08e-09	2.22e-10	0.2279	6.345194	1.4460784	652.58	LOC112268296	
79770	2.13e-09	2.28e-10	0.0992	6.341509	0.6289096	1157.59	TXNDC15	thioredoxin domain containing 15
2150	2.16e-09	2.31e-10	0.2662	-6.339463	-1.6873615	506.33	F2RL1	F2R like trypsin receptor 1
7094	2.17e-09	2.32e-10	0.1499	-6.338754	-0.9503356	38814.21	TLN1	talin 1
6257	2.20e-09	2.35e-10	0.0763	-6.336518	-0.4834709	3640.45	RXRB	retinoid X receptor beta
7130	2.23e-09	2.39e-10	0.2665	6.333874	1.6880501	2872.65	TNFAIP6	TNF alpha induced protein 6
64115	2.24e-09	2.40e-10	0.17	-6.333157	-1.0764761	97003.23	VSIR	V-set immunoregulatory receptor
3301	2.25e-09	2.41e-10	0.1673	6.33263	1.0594801	7844.68	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
65258	2.40e-09	2.58e-10	0.1185	-6.322377	-0.7493622	2677	MPPE1	metallophosphoesterase 1
84629	2.42e-09	2.59e-10	0.1732	-6.321404	-1.0948587	5216.62	TNRC18	trinucleotide repeat containing 18
1453	2.42e-09	2.59e-10	0.1126	-6.32132	-0.7117141	12397.7	CSNK1D	casein kinase 1 delta
23309	2.42e-09	2.60e-10	0.1133	-6.32121	-0.7160785	2465.35	SIN3B	SIN3 transcription regulator family member B
83855	2.42e-09	2.60e-10	0.1689	-6.320853	-1.0674507	2432.6	KLF16	KLF transcription factor 16
10113	2.44e-09	2.62e-10	0.0885	6.319787	0.55925	2762.49	PREB	prolactin regulatory element binding
3045	2.45e-09	2.63e-10	0.4039	-6.319297	-2.5523374	43468.96	HBD	hemoglobin subunit delta
79750	2.45e-09	2.64e-10	0.4046	-6.318645	-2.5567084	51.09	ZNF385D	zinc finger protein 385D
9377	2.48e-09	2.67e-10	0.1137	6.317054	0.718068	2881.3	COX5A	cytochrome c oxidase subunit 5A
57655	2.48e-09	2.67e-10	0.1752	-6.316673	-1.1065964	12017.15	GRAMD1A	GRAM domain containing 1A
28398	2.51e-09	2.70e-10	0.4373	6.315224	2.7614939	491.06	IGHV4-30-2	immunoglobulin heavy variable 4-30-2
7916	2.52e-09	2.71e-10	0.1228	-6.314243	-0.7756042	11422.08	PRRC2A	proline rich coiled-coil 2A
5984	2.55e-09	2.75e-10	0.1912	6.312071	1.2069749	392.84	RFC4	replication factor C subunit 4
51317	2.59e-09	2.79e-10	0.1388	-6.309864	-0.8760707	7432.05	PHF21A	PHD finger protein 21A
105371686	2.60e-09	2.80e-10	0.2845	-6.309286	-1.7947559	112.25	LOC105371686	
140691	2.62e-09	2.82e-10	0.2882	6.308129	1.8182681	179.25	TRIM69	tripartite motif containing 69
105375655	2.66e-09	2.88e-10	0.3972	-6.305287	-2.5043855	45.37	LOC105375655	uncharacterized LOC105375655
2926	2.68e-09	2.89e-10	0.094	6.3043	0.5927963	1839.67	GRSF1	G-rich RNA sequence binding factor 1
55308	2.70e-09	2.92e-10	0.081	6.303033	0.5104461	1057.06	DDX19A	DEAD-box helicase 19A
100130283	2.71e-09	2.93e-10	0.1495	-6.302352	-0.9424031	652.77	LOC100130283	uncharacterized LOC100130283
80896	2.71e-09	2.93e-10	0.1694	-6.302224	-1.0674491	5265.13	NPL	N-acetylneuraminate pyruvate lyase
79042	2.71e-09	2.94e-10	0.1688	-6.30202	-1.0635717	6021.56	TSEN34	tRNA splicing endonuclease subunit 34
6286	2.75e-09	2.98e-10	0.3019	-6.299627	-1.9021254	5116.33	S100P	S100 calcium binding protein P
54621	2.76e-09	2.99e-10	0.2475	-6.299282	-1.5590744	244.06	VSIG10	V-set and immunoglobulin domain containing 10
100506681	2.79e-09	3.02e-10	0.4356	-6.297742	-2.7433794	24.54	JARID2-AS1	JARID2 antisense RNA 1
107984088	2.89e-09	3.13e-10	0.2048	-6.292205	-1.2885727	293.46	LOC107984088	uncharacterized LOC107984088
9520	2.90e-09	3.15e-10	0.1099	-6.29119	-0.6911913	2980.07	NPEPPS	aminopeptidase puromycin sensitive
2879	2.92e-09	3.17e-10	0.2314	-6.290147	-1.455612	12030.84	GPX4	glutathione peroxidase 4
105369219	2.94e-09	3.19e-10	0.3391	-6.289267	-2.1329732	107.54	SIRPB3P	signal regulatory protein beta 3, pseudogene
116447	2.94e-09	3.20e-10	0.1632	-6.288987	-1.026273	732.52	TOP1MT	DNA topoisomerase I mitochondrial
121274	3.00e-09	3.26e-10	0.1164	-6.285837	-0.7315798	3092.23	ZNF641	zinc finger protein 641
85442	3.00e-09	3.26e-10	0.4028	-6.285692	-2.5319257	96.11	KNDC1	kinase non-catalytic C-lobe domain containing 1
1352	3.01e-09	3.28e-10	0.0929	6.284841	0.5836555	475.3	COX10	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10
54877	3.02e-09	3.29e-10	0.2117	6.28441	1.3305222	4662.71	ZCCHC2	zinc finger CCHC-type containing 2
204851	3.04e-09	3.31e-10	0.1773	-6.283323	-1.114167	2433.19	HIPK1	homeodomain interacting protein kinase 1
80258	3.05e-09	3.33e-10	0.3519	-6.282654	-2.2107375	99.58	EFHC2	EF-hand domain containing 2
2643	3.06e-09	3.34e-10	0.2724	6.282229	1.711476	2243.39	GCH1	GTP cyclohydrolase 1
55809	3.07e-09	3.35e-10	0.129	-6.281805	-0.8101712	1071.35	TRERF1	transcriptional regulating factor 1
111216282	3.12e-09	3.40e-10	0.601	6.279173	3.7735939	37.06	LINC02574	long intergenic non-protein coding RNA 2574
285830	3.16e-09	3.46e-10	0.1546	6.276803	0.9701663	352.77	HLA-F-AS1	HLA-F antisense RNA 1
286006	3.16e-09	3.46e-10	0.2256	-6.276844	-1.4161629	406.63	LSMEM1	leucine rich single-pass membrane protein 1
57476	3.16e-09	3.45e-10	0.2142	6.276928	1.3446797	1644.93	GRAMD1B	GRAM domain containing 1B
729614	3.17e-09	3.47e-10	0.1271	-6.276265	-0.798021	229.93	SPEN-AS1	SPEN antisense RNA 1
57701	3.17e-09	3.47e-10	0.1568	-6.276065	-0.9842	1499.8	NCKAP5L	NCK associated protein 5 like
4928	3.18e-09	3.49e-10	0.1163	-6.27538	-0.7298845	4534.95	NUP98	nucleoporin 98 and 96 precursor
1117	3.19e-09	3.50e-10	0.1967	6.27496	1.2344978	704.85	CHI3L2	chitinase 3 like 2
28394	3.20e-09	3.50e-10	0.4109	6.274674	2.5784928	2009.88	IGHV4-39	immunoglobulin heavy variable 4-39
55139	3.21e-09	3.52e-10	0.0943	-6.273863	-0.5913656	2778.65	ANKZF1	ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1
79015	3.22e-09	3.53e-10	0.3442	6.273465	2.1593263	161.03	LINC01260	long intergenic non-protein coding RNA 1260
26275	3.24e-09	3.56e-10	0.203	6.272179	1.2733307	400.33	HIBCH	3-hydroxyisobutyryl-CoA hydrolase
4564	3.26e-09	3.58e-10	0.2549	-6.271486	-1.5983498	66.82	TRNH	tRNA-His
107985201	3.28e-09	3.61e-10	0.2708	-6.270194	-1.6982269	32.21	LOC107985201	uncharacterized LOC107985201
79714	3.35e-09	3.69e-10	0.1538	6.266705	0.9639175	283.98	CCDC51	coiled-coil domain containing 51
1387	3.39e-09	3.72e-10	0.1557	-6.265186	-0.9757492	4832.65	CREBBP	CREB binding protein
323	3.40e-09	3.75e-10	0.3485	-6.264248	-2.1832212	51.28	APBB2	amyloid beta precursor protein binding family B member 2
22980	3.41e-09	3.75e-10	0.0979	-6.263961	-0.6133259	6210.15	TCF25	transcription factor 25
8019	3.41e-09	3.76e-10	0.1214	-6.263774	-0.7606895	846.25	BRD3	bromodomain containing 3
10501	3.44e-09	3.79e-10	0.342	-6.262409	-2.1417399	229.17	SEMA6B	semaphorin 6B
51283	3.45e-09	3.80e-10	0.0749	6.261845	0.4693046	1308.13	BFAR	bifunctional apoptosis regulator
84187	3.47e-09	3.83e-10	0.14	-6.260971	-0.876642	3023.88	TMEM164	transmembrane protein 164
22990	3.54e-09	3.90e-10	0.1403	-6.257852	-0.8777076	5415.5	PCNX1	pecanex 1
79961	3.56e-09	3.94e-10	0.1071	6.256523	0.6699767	5844.77	DENND2D	DENN domain containing 2D
58986	3.57e-09	3.94e-10	0.1422	-6.256287	-0.8899064	7821.82	PGAP6	post-GPI attachment to proteins 6
84901	3.59e-09	3.97e-10	0.0872	6.255266	0.5455138	2047.15	NFATC2IP	nuclear factor of activated T cells 2 interacting protein
3320	3.59e-09	3.97e-10	0.2197	6.255169	1.3742562	19403.29	HSP90AA1	heat shock protein 90 alpha family class A member 1
838	3.60e-09	3.99e-10	0.2564	6.254518	1.6034864	1799.11	CASP5	caspase 5
51647	3.64e-09	4.03e-10	0.1119	6.252787	0.699572	1841.54	CIAO2B	cytosolic iron-sulfur assembly component 2B
254102	3.66e-09	4.06e-10	0.1465	-6.251827	-0.9159508	16607.86	EHBP1L1	EH domain binding protein 1 like 1
2146	3.67e-09	4.07e-10	0.199	6.251307	1.2442734	439.63	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit
653319	3.67e-09	4.07e-10	0.1984	6.25114	1.2404987	561.4	MATCAP1	microtubule associated tyrosine carboxypeptidase 1
101060376	3.67e-09	4.07e-10	0.1451	-6.251146	-0.9071411	471.84	TBC1D3L	TBC1 domain family member 3L
1837	3.72e-09	4.13e-10	0.4741	-6.249114	-2.9626312	25.41	DTNA	dystrobrevin alpha
713	3.73e-09	4.14e-10	0.3429	6.248646	2.1426815	2299.51	C1QB	complement C1q B chain
9094	3.73e-09	4.14e-10	0.1286	-6.248562	-0.8036727	5712	UNC119	unc-119 lipid binding chaperone
1234	3.75e-09	4.17e-10	0.1565	6.247697	0.9780251	912.96	CCR5	C-C motif chemokine receptor 5
407010	3.79e-09	4.21e-10	0.3825	-6.245894	-2.3890061	39.19	MIR23A	microRNA 23a
7146	3.80e-09	4.23e-10	0.3217	-6.245453	-2.0092675	146.95	TNXA	tenascin XA (pseudogene)
7249	3.82e-09	4.25e-10	0.1263	-6.244517	-0.7887033	3199.95	TSC2	TSC complex subunit 2
105374906	3.83e-09	4.27e-10	0.4855	-6.243868	-3.0311444	27.95	LOC105374906	uncharacterized LOC105374906
55299	3.88e-09	4.33e-10	0.1558	6.241734	0.9721825	424.31	BRIX1	biogenesis of ribosomes BRX1
28391	3.91e-09	4.36e-10	0.3557	6.240569	2.2200095	666.79	IGHV4-61	immunoglobulin heavy variable 4-61
55140	3.93e-09	4.38e-10	0.1014	6.239807	0.6329008	1195.79	ELP3	elongator acetyltransferase complex subunit 3
9980	3.94e-09	4.39e-10	0.0996	-6.239398	-0.6217487	945.49	DOP1B	DOP1 leucine zipper like protein B
5371	3.96e-09	4.42e-10	0.2365	6.238386	1.4756411	13786.03	PML	PML nuclear body scaffold
26227	3.97e-09	4.44e-10	0.2676	6.237809	1.6690007	307.48	PHGDH	phosphoglycerate dehydrogenase
1368	4.03e-09	4.50e-10	0.1716	-6.235713	-1.0700371	401.2	CPM	carboxypeptidase M
100506328	4.17e-09	4.66e-10	0.2951	-6.230113	-1.8387545	473.6	LINC01127	long intergenic non-protein coding RNA 1127
23192	4.17e-09	4.66e-10	0.0864	-6.230077	-0.5380111	2843.24	ATG4B	autophagy related 4B cysteine peptidase
266747	4.17e-09	4.67e-10	0.1698	-6.229808	-1.0579458	3708.04	RGL4	ral guanine nucleotide dissociation stimulator like 4
107986865	4.19e-09	4.69e-10	0.5394	-6.229146	-3.3601807	40.43	LOC107986865	uncharacterized LOC107986865
105373180	4.19e-09	4.69e-10	0.6123	6.229031	3.8138786	39.87	LOC105373180	uncharacterized LOC105373180
100533181	4.26e-09	4.77e-10	0.1994	6.226401	1.2417866	150.82	FXYD6-FXYD2	FXYD6-FXYD2 readthrough
3431	4.27e-09	4.79e-10	0.152	6.225764	0.9463411	14729.51	SP110	SP110 nuclear body protein
60	4.27e-09	4.79e-10	0.117	-6.225782	-0.728357	360337.01	ACTB	actin beta
25764	4.28e-09	4.80e-10	0.1265	6.225536	0.7875591	776.31	HYPK	huntingtin interacting protein K
284996	4.28e-09	4.81e-10	0.1581	-6.225203	-0.9843221	24749.48	RNF149	ring finger protein 149
9200	4.28e-09	4.81e-10	0.3883	-6.225137	-2.4174771	54.45	HACD1	3-hydroxyacyl-CoA dehydratase 1
9628	4.29e-09	4.82e-10	0.2665	-6.224964	-1.6591608	260.71	RGS6	regulator of G protein signaling 6
55784	4.30e-09	4.84e-10	0.202	-6.224322	-1.2572376	4197.88	MCTP2	multiple C2 and transmembrane domain containing 2
10955	4.38e-09	4.93e-10	0.1076	-6.221464	-0.6696107	4713.51	SERINC3	serine incorporator 3
4117	4.43e-09	4.98e-10	0.2085	-6.219702	-1.2969627	460.75	MAK	male germ cell associated kinase
220869	4.44e-09	4.99e-10	0.1308	6.219296	0.8136887	740.78	ZNG1E	Zn regulated GTPase metalloprotein activator 1E
4500	4.49e-09	5.06e-10	0.488	-6.217191	-3.0337471	127.14	MT1L	metallothionein 1L, pseudogene
10162	4.54e-09	5.11e-10	0.1309	-6.215656	-0.8133979	1460.01	LPCAT3	lysophosphatidylcholine acyltransferase 3
3047	4.54e-09	5.11e-10	0.5402	-6.215567	-3.3573653	11921.29	HBG1	hemoglobin subunit gamma 1
1390	4.57e-09	5.16e-10	0.1835	6.214283	1.1402282	398.96	CREM	cAMP responsive element modulator
131408	4.64e-09	5.23e-10	0.126	-6.211951	-0.7826018	663.41	FAM131A	family with sequence similarity 131 member A
54549	4.64e-09	5.24e-10	0.3779	-6.211728	-2.3475239	154.15	SDK2	sidekick cell adhesion molecule 2
8623	4.64e-09	5.24e-10	0.1105	-6.211597	-0.686153	1587.02	ASMTL	acetylserotonin O-methyltransferase like
9914	4.67e-09	5.28e-10	0.271	-6.210616	-1.6828566	180.42	ATP2C2	ATPase secretory pathway Ca2+ transporting 2
8291	4.71e-09	5.32e-10	0.2049	-6.209245	-1.2722778	29078.43	DYSF	dysferlin
102724050	4.71e-09	5.32e-10	0.195	-6.209289	-1.2108233	108.57	GPR84-AS1	GPR84, ZNF385A, ITGA5 and GTSF1 antisense RNA 1
1488	4.71e-09	5.33e-10	0.1148	-6.208951	-0.7128659	2034.25	CTBP2	C-terminal binding protein 2
100507290	4.71e-09	5.34e-10	0.24	-6.2089	-1.4900023	2247.05	ZNF865	zinc finger protein 865
246330	4.76e-09	5.39e-10	0.1738	-6.207252	-1.0786096	469.33	PELI3	pellino E3 ubiquitin protein ligase family member 3
25984	4.80e-09	5.44e-10	0.2312	-6.205852	-1.434547	4931.32	KRT23	keratin 23
2051	4.81e-09	5.45e-10	0.1328	-6.205433	-0.8237894	1176.43	EPHB6	EPH receptor B6
65244	4.81e-09	5.46e-10	0.2423	6.205282	1.5032403	312.24	SPATS2	spermatogenesis associated serine rich 2
5366	4.87e-09	5.53e-10	0.354	6.203313	2.1958678	190.56	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1
54961	4.92e-09	5.58e-10	0.1449	-6.201772	-0.8989143	1806.63	SSH3	slingshot protein phosphatase 3
5693	4.92e-09	5.59e-10	0.1205	6.201591	0.7470215	1467.81	PSMB5	proteasome 20S subunit beta 5
10333	4.98e-09	5.66e-10	0.163	-6.1996	-1.0104209	3540.22	TLR6	toll like receptor 6
339541	5.00e-09	5.69e-10	0.1489	-6.19889	-0.9232667	1117.38	ARMH1	armadillo like helical domain containing 1
23595	5.00e-09	5.69e-10	0.1182	6.198754	0.7326302	723.7	ORC3	origin recognition complex subunit 3
51264	5.04e-09	5.74e-10	0.1569	6.19747	0.972646	793.7	MRPL27	mitochondrial ribosomal protein L27
4574	5.21e-09	5.93e-10	0.1859	-6.192255	-1.1510152	4394.33	TRNS1	tRNA-Ser
7915	5.21e-09	5.94e-10	0.2065	-6.192018	-1.2785765	465.48	ALDH5A1	aldehyde dehydrogenase 5 family member A1
167465	5.22e-09	5.95e-10	0.2859	6.191716	1.7700321	238.86	ZNF366	zinc finger protein 366
6303	5.22e-09	5.95e-10	0.1841	6.191772	1.1396032	45215.6	SAT1	spermidine/spermine N1-acetyltransferase 1
403	5.26e-09	6.01e-10	0.1233	-6.190252	-0.7631639	446.53	ARL3	ADP ribosylation factor like GTPase 3
137797	5.37e-09	6.13e-10	0.6597	-6.186977	-4.0814911	148.5	LYPD2	LY6/PLAUR domain containing 2
129607	5.39e-09	6.15e-10	0.4041	6.186456	2.4997469	4898.39	CMPK2	cytidine/uridine monophosphate kinase 2
51760	5.53e-09	6.31e-10	0.3785	-6.18239	-2.3402838	104.15	SYT17	synaptotagmin 17
54901	5.54e-09	6.33e-10	0.1112	6.181893	0.687734	373.79	CDKAL1	CDK5 regulatory subunit associated protein 1 like 1
6185	5.54e-09	6.34e-10	0.1139	6.181825	0.7043307	5505.7	RPN2	ribophorin II
728975	5.61e-09	6.42e-10	0.1839	-6.179662	-1.1366285	415.39	CAPN1-AS1	CAPN1 antisense RNA 1
55286	5.65e-09	6.47e-10	0.3246	-6.178622	-2.0056201	50.45	C4orf19	chromosome 4 open reading frame 19
3663	5.69e-09	6.52e-10	0.1296	6.177391	0.8004372	4558.53	IRF5	interferon regulatory factor 5
23067	5.78e-09	6.62e-10	0.1363	-6.174841	-0.8415298	2829.99	SETD1B	SET domain containing 1B, histone lysine methyltransferase
101930164	5.80e-09	6.65e-10	0.3359	6.174127	2.0741025	705.39	LINC02555	long intergenic non-protein coding RNA 2555
64168	6.02e-09	6.91e-10	0.3993	-6.168154	-2.4626932	56.59	NECAB1	N-terminal EF-hand calcium binding protein 1
7514	6.05e-09	6.94e-10	0.1845	6.167356	1.1379451	3347.22	XPO1	exportin 1
105372698	6.06e-09	6.95e-10	0.3549	-6.167142	-2.1888506	69.29	LOC105372698	uncharacterized LOC105372698
6742	6.18e-09	7.10e-10	0.1236	6.1639	0.7616014	1831.03	SSBP1	single stranded DNA binding protein 1
54994	6.24e-09	7.17e-10	0.0834	-6.162322	-0.5137825	2576.54	GID8	GID complex subunit 8 homolog
65268	6.25e-09	7.18e-10	0.4909	-6.16203	-3.024764	46.86	WNK2	WNK lysine deficient protein kinase 2
976	6.25e-09	7.18e-10	0.1698	-6.161986	-1.0465681	43544.49	ADGRE5	adhesion G protein-coupled receptor E5
8021	6.26e-09	7.21e-10	0.1322	-6.161462	-0.8145992	8344.35	NUP214	nucleoporin 214
4830	6.26e-09	7.21e-10	0.2171	6.161415	1.33754	573.49	NME1	NME/NM23 nucleoside diphosphate kinase 1
4702	6.30e-09	7.25e-10	0.1264	6.160445	0.7783818	885.56	NDUFA8	NADH:ubiquinone oxidoreductase subunit A8
1511	6.36e-09	7.33e-10	0.4637	-6.158792	-2.8559341	645.7	CTSG	cathepsin G
79022	6.45e-09	7.44e-10	0.1622	6.156459	0.9986599	815.75	TMEM106C	transmembrane protein 106C
2041	6.52e-09	7.53e-10	0.1914	-6.154536	-1.1781816	5771.05	EPHA1	EPH receptor A1
55839	6.52e-09	7.53e-10	0.1654	6.154501	1.0177455	349.42	CENPN	centromere protein N
105372273	6.52e-09	7.53e-10	0.4244	-6.154527	-2.6118285	41.17	LOC105372273	uncharacterized LOC105372273
5452	6.58e-09	7.60e-10	0.1575	-6.153033	-0.9693396	7100.7	POU2F2	POU class 2 homeobox 2
9903	6.75e-09	7.80e-10	0.132	-6.149007	-0.8113825	5061.51	KLHL21	kelch like family member 21
6632	6.77e-09	7.83e-10	0.1567	6.148352	0.9636107	614.62	SNRPD1	small nuclear ribonucleoprotein D1 polypeptide
9600	6.77e-09	7.84e-10	0.1576	-6.148213	-0.9691851	5974.5	PITPNM1	phosphatidylinositol transfer protein membrane associated 1
3502	6.78e-09	7.84e-10	0.4581	6.148098	2.8163648	14414.59	IGHG3	immunoglobulin heavy constant gamma 3 (G3m marker)
378707	6.78e-09	7.85e-10	0.3589	-6.147905	-2.2064003	3466.87	RN7SL3	RNA component of signal recognition particle 7SL3
23380	6.83e-09	7.91e-10	0.1927	6.146636	1.1843761	4336.41	SRGAP2	SLIT-ROBO Rho GTPase activating protein 2
5860	6.84e-09	7.93e-10	0.1672	6.146407	1.0279732	478.23	QDPR	quinoid dihydropteridine reductase
51510	6.87e-09	7.97e-10	0.2141	6.145598	1.3158443	2481.69	CHMP5	charged multivesicular body protein 5
10765	6.90e-09	8.00e-10	0.1199	-6.144909	-0.736481	1426.26	KDM5B	lysine demethylase 5B
56926	6.95e-09	8.06e-10	0.1493	-6.143661	-0.9170542	4231.53	NCLN	nicalin
53632	6.97e-09	8.09e-10	0.4153	-6.143221	-2.5510458	47.95	PRKAG3	protein kinase AMP-activated non-catalytic subunit gamma 3
1479	6.99e-09	8.12e-10	0.1244	6.142589	0.7639299	614.58	CSTF3	cleavage stimulation factor subunit 3
27239	7.00e-09	8.13e-10	0.2214	-6.142334	-1.36004	539.97	GPR162	G protein-coupled receptor 162
9526	7.00e-09	8.14e-10	0.1322	6.142219	0.8120973	2809.87	MPDU1	mannose-P-dolichol utilization defect 1
5939	7.07e-09	8.22e-10	0.1515	6.140628	0.9305946	770.45	RBMS2	RNA binding motif single stranded interacting protein 2
28401	7.31e-09	8.51e-10	0.384	6.135186	2.3558763	343.56	IGHV4-4	immunoglobulin heavy variable 4-4
100288778	7.34e-09	8.55e-10	0.1367	-6.134416	-0.8384732	2282.92	WASH8P	WAS protein family homolog 8, pseudogene
156	7.37e-09	8.59e-10	0.1266	-6.133686	-0.7764057	33250.56	GRK2	G protein-coupled receptor kinase 2
23321	7.37e-09	8.59e-10	0.4426	-6.13356	-2.7145454	44.21	TRIM2	tripartite motif containing 2
5533	7.42e-09	8.65e-10	0.1358	6.13252	0.8329359	1106.25	PPP3CC	protein phosphatase 3 catalytic subunit gamma
256435	7.44e-09	8.67e-10	0.2768	-6.132064	-1.6975371	153.09	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
