GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
2967	5.18e-01	5.25e-02	0.0659	1.9388145	1.28e-01	529.54	GTF2H3	general transcription factor IIH subunit 3
105370569	5.18e-01	5.22e-02	0.091	1.9418519	1.77e-01	165.79	LOC105370569	uncharacterized LOC105370569
7528	5.18e-01	5.21e-02	0.0569	-1.9420893	-1.11e-01	1911.99	YY1	YY1 transcription factor
107984801	5.18e-01	5.27e-02	0.2325	1.937093	4.50e-01	16.18	LOC107984801	uncharacterized LOC107984801
65993	5.18e-01	5.19e-02	0.076	-1.9435672	-1.48e-01	312.88	MRPS34	mitochondrial ribosomal protein S34
3607	5.18e-01	5.23e-02	0.0593	-1.9406966	-1.15e-01	1162.1	FOXK2	forkhead box K2
147429	5.18e-01	5.28e-02	0.1028	1.936815	1.99e-01	103.11	AQP4-AS1	AQP4 antisense RNA 1
54808	5.18e-01	5.26e-02	0.0449	1.9382261	8.71e-02	1309	DYM	dymeclin
91304	5.18e-01	5.26e-02	0.0951	-1.938429	-1.84e-01	743.43	TMEM259	transmembrane protein 259
2879	5.18e-01	5.22e-02	0.0801	-1.9415457	-1.56e-01	1519.3	GPX4	glutathione peroxidase 4
284403	5.18e-01	5.27e-02	0.1971	-1.9375733	-3.82e-01	48.39	WDR62	WD repeat domain 62
6183	5.18e-01	5.22e-02	0.094	-1.9411687	-1.82e-01	181.63	MRPS12	mitochondrial ribosomal protein S12
602	5.18e-01	5.22e-02	0.2912	-1.9418793	-5.65e-01	23.86	BCL3	BCL3 transcription coactivator
94235	5.18e-01	5.28e-02	0.2815	-1.9368588	-5.45e-01	40.35	GNG8	G protein subunit gamma 8
105372964	5.18e-01	5.24e-02	0.1463	1.9398956	2.84e-01	118.44	LOC105372964	
57026	5.18e-01	5.22e-02	0.1073	-1.9416822	-2.08e-01	2448.28	PDXP	pyridoxal phosphatase
112268304	5.18e-01	5.25e-02	0.2715	-1.9389823	-5.27e-01	12.5	LOC112268304	
2030	5.18e-01	5.28e-02	0.0949	-1.9362337	-1.84e-01	456.33	SLC29A1	solute carrier family 29 member 1 (Augustine blood group)
55608	5.18e-01	5.29e-02	0.0852	1.9358954	1.65e-01	3834.65	ANKRD10	ankyrin repeat domain 10
107984950	5.18e-01	5.31e-02	0.0862	-1.9342092	-1.67e-01	400	LOC107984950	uncharacterized LOC107984950
84838	5.18e-01	5.31e-02	0.069	-1.9343932	-1.34e-01	499.2	ZNF496	zinc finger protein 496
134147	5.18e-01	5.30e-02	0.0755	1.9347382	1.46e-01	342.41	CMBL	carboxymethylenebutenolidase homolog
5191	5.18e-01	5.30e-02	0.0804	1.9350038	1.56e-01	132.31	PEX7	peroxisomal biogenesis factor 7
157285	5.18e-01	5.30e-02	0.2088	-1.9348841	-4.04e-01	445.67	PRAG1	PEAK1 related, kinase-activating pseudokinase 1
445815	5.18e-01	5.30e-02	0.053	-1.9347666	-1.03e-01	3473.18	PALM2AKAP2	PALM2 and AKAP2 fusion
5802	5.18e-01	5.31e-02	0.104	-1.9342696	-2.01e-01	5757.38	PTPRS	protein tyrosine phosphatase receptor type S
27183	5.19e-01	5.32e-02	0.0481	-1.9336366	-9.31e-02	1796.29	VPS4A	vacuolar protein sorting 4 homolog A
6382	5.20e-01	5.33e-02	0.2659	-1.9325871	-5.14e-01	21.89	SDC1	syndecan 1
55262	5.20e-01	5.33e-02	0.0744	-1.9327975	-1.44e-01	251.04	TRAPPC14	trafficking protein particle complex subunit 14
57524	5.20e-01	5.33e-02	0.1425	-1.9327396	-2.75e-01	1185.4	CASKIN1	CASK interacting protein 1
29101	5.20e-01	5.34e-02	0.0602	-1.931454	-1.16e-01	797.53	SSU72	SSU72 homolog, RNA polymerase II CTD phosphatase
8379	5.20e-01	5.34e-02	0.0762	-1.931777	-1.47e-01	295.9	MAD1L1	mitotic arrest deficient 1 like 1
10581	5.20e-01	5.34e-02	0.2772	1.9313552	5.35e-01	109.25	IFITM2	interferon induced transmembrane protein 2
101929185	5.20e-01	5.34e-02	0.0891	1.9320433	1.72e-01	712.9	LOC101929185	uncharacterized LOC101929185
114041	5.20e-01	5.33e-02	0.1399	1.932241	2.70e-01	21.02	B3GALT5-AS1	B3GALT5 antisense RNA 1
7317	5.20e-01	5.34e-02	0.0719	-1.9315159	-1.39e-01	3033.5	UBA1	ubiquitin like modifier activating enzyme 1
100507642	5.20e-01	5.36e-02	0.179	-1.9301453	-3.46e-01	33.43	LINC03014	long intergenic non-protein coding RNA 3014
79846	5.20e-01	5.36e-02	0.1038	1.9301695	2.00e-01	380.32	CFAP69	cilia and flagella associated protein 69
340481	5.20e-01	5.35e-02	0.1031	1.9307338	1.99e-01	5286.15	ZDHHC21	zinc finger DHHC-type palmitoyltransferase 21
9531	5.20e-01	5.35e-02	0.3612	-1.9306844	-6.97e-01	293.87	BAG3	BAG cochaperone 3
126129	5.20e-01	5.35e-02	0.0857	-1.93093	-1.65e-01	854.86	CPT1C	carnitine palmitoyltransferase 1C
5155	5.20e-01	5.36e-02	0.1254	-1.9302472	-2.42e-01	262.02	PDGFB	platelet derived growth factor subunit B
327	5.20e-01	5.40e-02	0.0696	-1.9270007	-1.34e-01	969.37	APEH	acylaminoacyl-peptide hydrolase
80014	5.20e-01	5.40e-02	0.0614	1.9271672	1.18e-01	883.01	WWC2	WW and C2 domain containing 2
55636	5.20e-01	5.37e-02	0.1428	-1.9294508	-2.76e-01	1124.1	CHD7	chromodomain helicase DNA binding protein 7
444	5.20e-01	5.40e-02	0.0852	1.9267273	1.64e-01	3655.24	ASPH	aspartate beta-hydroxylase
138715	5.20e-01	5.38e-02	0.2937	-1.9280773	-5.66e-01	15.95	ARID3C	AT-rich interaction domain 3C
107986997	5.20e-01	5.39e-02	0.1134	1.9273315	2.19e-01	479.86	LOC107986997	uncharacterized LOC107986997
107987143	5.20e-01	5.39e-02	0.3202	-1.927573	-6.17e-01	20.88	LOC107987143	uncharacterized LOC107987143
728407	5.20e-01	5.38e-02	0.081	-1.9284574	-1.56e-01	367.89	PARGP1	poly(ADP-ribose) glycohydrolase pseudogene 1
107984029	5.20e-01	5.37e-02	0.1375	1.9288848	2.65e-01	38.88	LOC107984029	
100133315	5.20e-01	5.39e-02	0.1134	1.9279558	2.19e-01	42.97	XNDC1N	XRCC1 N-terminal domain containing 1, N-terminal like
12	5.20e-01	5.39e-02	0.6448	1.927521	1.24	100.36	SERPINA3	serpin family A member 3
122616	5.20e-01	5.38e-02	0.1107	-1.9283775	-2.14e-01	222.16	CLBA1	clathrin binding box of aftiphilin containing 1
105370764	5.20e-01	5.40e-02	0.154	1.9268039	2.97e-01	25.83	LOC105370764	uncharacterized LOC105370764
112268153	5.20e-01	5.40e-02	0.1821	-1.9271755	-3.51e-01	46.94	LOC112268153	uncharacterized LOC112268153
105370966	5.20e-01	5.37e-02	0.1819	-1.9290755	-3.51e-01	32.28	IDH2-DT	IDH2 divergent transcript
79142	5.20e-01	5.38e-02	0.0698	-1.9283294	-1.35e-01	445.12	PHF23	PHD finger protein 23
5430	5.20e-01	5.37e-02	0.113	-1.9290977	-2.18e-01	1942.23	POLR2A	RNA polymerase II subunit A
7620	5.20e-01	5.39e-02	0.0901	1.9276601	1.74e-01	146.76	ZNF69	zinc finger protein 69
11341	5.20e-01	5.41e-02	0.1032	1.9263976	1.99e-01	840.5	SCRG1	stimulator of chondrogenesis 1
24142	5.20e-01	5.42e-02	0.1145	-1.9255222	-2.21e-01	93.43	NAA80	N-alpha-acetyltransferase 80, NatH catalytic subunit
8838	5.20e-01	5.42e-02	0.1416	1.9255653	2.73e-01	25.41	CCN6	cellular communication network factor 6
101927138	5.20e-01	5.41e-02	0.1749	1.9257466	3.37e-01	23.24	PTPRT-AS1	PTPRT antisense RNA 1
4524	5.20e-01	5.43e-02	0.0697	-1.9247171	-1.34e-01	651.14	MTHFR	methylenetetrahydrofolate reductase
9939	5.20e-01	5.43e-02	0.0583	-1.9248235	-1.12e-01	1359.63	RBM8A	RNA binding motif protein 8A
137964	5.20e-01	5.43e-02	0.0364	-1.924619	-7.01e-02	1116.58	GPAT4	glycerol-3-phosphate acyltransferase 4
414196	5.20e-01	5.43e-02	0.139	1.9243522	2.67e-01	348.5	CELF2-AS1	CELF2 antisense RNA 1
8824	5.20e-01	5.43e-02	0.0792	-1.9244222	-1.52e-01	730.22	CES2	carboxylesterase 2
83874	5.20e-01	5.43e-02	0.1285	-1.924574	-2.47e-01	153.2	TBC1D10A	TBC1 domain family member 10A
102724479	5.21e-01	5.43e-02	0.1848	-1.9240819	-3.56e-01	17.29	LOC102724479	uncharacterized LOC102724479
105372797	5.21e-01	5.44e-02	0.1186	1.9239046	2.28e-01	37.32	LOC105372797	uncharacterized LOC105372797
79890	5.21e-01	5.44e-02	0.1615	-1.9236575	-3.11e-01	78.77	RIN3	Ras and Rab interactor 3
114824	5.21e-01	5.44e-02	0.1448	1.923441	2.78e-01	214.76	PNMA5	PNMA family member 5
123263	5.21e-01	5.45e-02	0.0827	1.9228227	1.59e-01	212.65	MTFMT	mitochondrial methionyl-tRNA formyltransferase
652966	5.21e-01	5.45e-02	0.3283	-1.9228619	-6.31e-01	183.3	SNORD10	small nucleolar RNA, C/D box 10
11284	5.21e-01	5.45e-02	0.0767	-1.9228835	-1.48e-01	202.65	PNKP	polynucleotide kinase 3'-phosphatase
22979	5.21e-01	5.45e-02	0.0922	-1.9224728	-1.77e-01	4444.12	EFR3B	EFR3 homolog B
107985152	5.21e-01	5.46e-02	0.1129	1.9220642	2.17e-01	30.3	LOC107985152	uncharacterized LOC107985152
153768	5.21e-01	5.47e-02	0.1176	1.9216097	2.26e-01	316.61	PRELID2	PRELI domain containing 2
100128653	5.21e-01	5.47e-02	0.1564	-1.9214212	-3.01e-01	41.38	LOC100128653	uncharacterized LOC100128653
65998	5.21e-01	5.47e-02	0.0874	-1.9212949	-1.68e-01	710.68	ZFTA	zinc finger translocation associated
100529262	5.21e-01	5.46e-02	0.0916	-1.9218413	-1.76e-01	157.72	MIA-RAB4B	MIA-RAB4B readthrough (NMD candidate)
105370765	5.21e-01	5.47e-02	0.142	1.9211093	2.73e-01	49.4	LOC105370765	uncharacterized LOC105370765
118424	5.21e-01	5.51e-02	0.0669	-1.9181134	-1.28e-01	339.5	UBE2J2	ubiquitin conjugating enzyme E2 J2
105376687	5.21e-01	5.53e-02	0.224	1.9166569	4.29e-01	43.08	LOC105376687	
80851	5.21e-01	5.52e-02	0.0736	-1.9174523	-1.41e-01	709.45	SH3BP5L	SH3 binding domain protein 5 like
8440	5.21e-01	5.50e-02	0.0789	-1.9192079	-1.51e-01	601.81	NCK2	NCK adaptor protein 2
255812	5.21e-01	5.53e-02	0.1161	-1.9163702	-2.23e-01	496.83	SDHAP1	SDHA pseudogene 1
11076	5.21e-01	5.52e-02	0.0825	-1.9169565	-1.58e-01	8749.37	TPPP	tubulin polymerization promoting protein
3400	5.21e-01	5.52e-02	0.1483	1.9174145	2.84e-01	1007.88	ID4	inhibitor of DNA binding 4
80737	5.21e-01	5.53e-02	0.1641	-1.9165285	-3.14e-01	187.65	VWA7	von Willebrand factor A domain containing 7
578	5.21e-01	5.52e-02	0.0907	-1.9173726	-1.74e-01	152.35	BAK1	BCL2 antagonist/killer 1
64598	5.21e-01	5.53e-02	0.1264	-1.9165609	-2.42e-01	60.01	MOSPD3	motile sperm domain containing 3
10234	5.21e-01	5.53e-02	0.1592	1.9163443	3.05e-01	73.61	LRRC17	leucine rich repeat containing 17
79571	5.21e-01	5.49e-02	0.0739	-1.919741	-1.42e-01	332.23	GCC1	GRIP and coiled-coil domain containing 1
642819	5.21e-01	5.52e-02	0.0684	1.9170438	1.31e-01	243.18	ZNF487	zinc finger protein 487
240	5.21e-01	5.48e-02	0.1897	-1.9204994	-3.64e-01	96.97	ALOX5	arachidonate 5-lipoxygenase
283212	5.21e-01	5.50e-02	0.096	-1.9187893	-1.84e-01	64.37	KLHL35	kelch like family member 35
107987182	5.21e-01	5.48e-02	0.1215	1.9201386	2.33e-01	53.1	LOC107987182	uncharacterized LOC107987182
79962	5.21e-01	5.50e-02	0.2806	-1.9185297	-5.38e-01	48.62	DNAJC22	DnaJ heat shock protein family (Hsp40) member C22
3049	5.21e-01	5.52e-02	0.2611	-1.9171427	-5.01e-01	16.73	HBQ1	hemoglobin subunit theta 1
11316	5.21e-01	5.50e-02	0.0622	-1.9187176	-1.19e-01	744.89	COPE	COPI coat complex subunit epsilon
9534	5.21e-01	5.52e-02	0.0604	1.9172498	1.16e-01	1105.47	ZNF254	zinc finger protein 254
26093	5.21e-01	5.52e-02	0.1188	-1.9169944	-2.28e-01	155.99	CCDC9	coiled-coil domain containing 9
581	5.21e-01	5.49e-02	0.0954	-1.9198864	-1.83e-01	136.66	BAX	BCL2 associated X, apoptosis regulator
400710	5.21e-01	5.50e-02	0.1829	-1.9191699	-3.51e-01	18.27	ZNF473CR	ZNF473 cis regulating lncRNA
25799	5.21e-01	5.53e-02	0.0591	-1.916852	-1.13e-01	491.07	ZNF324	zinc finger protein 324
27037	5.21e-01	5.52e-02	0.0665	-1.9175788	-1.27e-01	307.63	TRMT2A	tRNA methyltransferase 2 homolog A
107986364	5.22e-01	5.54e-02	0.1306	1.9160496	2.50e-01	41.48	LOC107986364	
54606	5.22e-01	5.54e-02	0.0595	-1.9159191	-1.14e-01	562.19	DDX56	DEAD-box helicase 56
1855	5.22e-01	5.73e-02	0.094	-1.9009855	-1.79e-01	1046.95	DVL1	dishevelled segment polarity protein 1
100996511	5.22e-01	5.66e-02	0.1161	1.906642	2.21e-01	212.51	LINC01355	long intergenic non-protein coding RNA 1355
7075	5.22e-01	5.72e-02	0.149	-1.9020377	-2.83e-01	203.75	TIE1	tyrosine kinase with immunoglobulin like and EGF like domains 1
8438	5.22e-01	5.61e-02	0.1128	-1.9100786	-2.16e-01	105.44	RAD54L	RAD54 like
102606465	5.22e-01	5.72e-02	0.1326	1.9021577	2.52e-01	67.08	DPH5-DT	DPH5 divergent transcript
105378872	5.22e-01	5.68e-02	0.2472	1.9045336	4.71e-01	12.73	LINC01709	long intergenic non-protein coding RNA 1709
55599	5.22e-01	5.61e-02	0.0586	1.9099005	1.12e-01	1160.89	RNPC3	RNA binding region (RNP1, RRM) containing 3
337875	5.22e-01	5.60e-02	0.1871	-1.9113196	-3.58e-01	39.41	H2BP1	H2B histone pseudogene 1
10623	5.22e-01	5.64e-02	0.0505	-1.9077009	-9.63e-02	521.07	POLR3C	RNA polymerase III subunit C
4170	5.22e-01	5.56e-02	0.1796	-1.9142087	-3.44e-01	1802.77	MCL1	MCL1 apoptosis regulator, BCL2 family member
23385	5.22e-01	5.58e-02	0.0774	-1.912383	-1.48e-01	706.69	NCSTN	nicastrin
5451	5.22e-01	5.75e-02	0.048	1.8992844	9.12e-02	1552.89	POU2F1	POU class 2 homeobox 1
56603	5.22e-01	5.73e-02	0.148	-1.9007705	-2.81e-01	570.89	CYP26B1	cytochrome P450 family 26 subfamily B member 1
101927360	5.22e-01	5.64e-02	0.1713	1.9077239	3.27e-01	25.08	LINC01103	long intergenic non-protein coding RNA 1103
92856	5.22e-01	5.66e-02	0.0509	-1.9064255	-9.71e-02	743.1	IMP4	IMP U3 small nucleolar ribonucleoprotein 4
316	5.22e-01	5.65e-02	0.2008	1.9071194	3.83e-01	59.33	AOX1	aldehyde oxidase 1
107985980	5.22e-01	5.73e-02	0.1886	1.9013595	3.59e-01	32.19	LOC107985980	uncharacterized LOC107985980
107986061	5.22e-01	5.65e-02	0.1375	1.9071835	2.62e-01	60.86	LOC107986061	uncharacterized LOC107986061
285368	5.22e-01	5.57e-02	0.1139	-1.9136359	-2.18e-01	464.31	PRRT3	proline rich transmembrane protein 3
2876	5.22e-01	5.71e-02	0.1042	-1.902304	-1.98e-01	675.63	GPX1	glutathione peroxidase 1
100874016	5.22e-01	5.63e-02	0.1976	1.9084986	3.77e-01	12.6	SYNPR-AS1	SYNPR antisense RNA 1
101927296	5.22e-01	5.71e-02	0.13	1.9022331	2.47e-01	44.43	LOC101927296	uncharacterized LOC101927296
100874037	5.22e-01	5.65e-02	0.1318	1.9071447	2.51e-01	52.86	CADM2-AS2	CADM2 antisense RNA 2
9778	5.22e-01	5.66e-02	0.0537	-1.9063231	-1.02e-01	4345.84	KIAA0232	KIAA0232
54436	5.22e-01	5.66e-02	0.2729	-1.9063556	-5.20e-01	93.56	SH3TC1	SH3 domain and tetratricopeptide repeats 1
105377694	5.22e-01	5.60e-02	0.1483	1.9110234	2.83e-01	336.22	LOC105377694	uncharacterized LOC105377694
7917	5.22e-01	5.75e-02	0.0764	-1.8997898	-1.45e-01	1481.58	BAG6	BAG cochaperone 6
375513	5.22e-01	5.71e-02	0.0857	1.90278	1.63e-01	369.67	GUSBP4	GUSB pseudogene 4
57038	5.22e-01	5.71e-02	0.0508	1.902811	9.66e-02	548.41	RARS2	arginyl-tRNA synthetase 2, mitochondrial
105377887	5.22e-01	5.69e-02	0.1133	1.9037277	2.16e-01	83.46	LOC105377887	
107986522	5.22e-01	5.62e-02	0.1482	1.9093669	2.83e-01	29.93	LOC107986522	uncharacterized LOC107986522
101928096	5.22e-01	5.75e-02	0.1039	1.8993613	1.97e-01	547.18	LOC101928096	replaced by ID 60487
10980	5.22e-01	5.57e-02	0.0571	-1.9137173	-1.09e-01	645.88	COPS6	COP9 signalosome subunit 6
93655	5.22e-01	5.69e-02	0.0935	1.9042829	1.78e-01	71.31	ST7-OT3	ST7 overlapping transcript 3
27044	5.22e-01	5.56e-02	0.0455	-1.9141426	-8.71e-02	1717.19	SND1	staphylococcal nuclease and tudor domain containing 1
28996	5.22e-01	5.73e-02	0.2054	-1.9009341	-3.90e-01	7311.88	HIPK2	homeodomain interacting protein kinase 2
107986910	5.22e-01	5.75e-02	0.1689	1.8998376	3.21e-01	49.27	LOC107986910	uncharacterized LOC107986910
107986918	5.22e-01	5.67e-02	0.1071	1.9054482	2.04e-01	78.53	LOC107986918	uncharacterized LOC107986918
105379361	5.22e-01	5.62e-02	0.1475	1.9096553	2.82e-01	100.05	LOC105379361	uncharacterized LOC105379361
105375689	5.22e-01	5.55e-02	0.158	1.914571	3.02e-01	151.68	LOC105375689	uncharacterized LOC105375689
105375777	5.22e-01	5.74e-02	0.1978	-1.9006097	-3.76e-01	48.55	LOC105375777	
105375787	5.22e-01	5.65e-02	0.1216	-1.9071048	-2.32e-01	66.86	LOC105375787	uncharacterized LOC105375787
107987097	5.22e-01	5.70e-02	0.1418	-1.9034271	-2.70e-01	175.84	LOC107987097	uncharacterized LOC107987097
5730	5.22e-01	5.58e-02	0.2155	1.9127067	4.12e-01	4966.36	PTGDS	prostaglandin D2 synthase
401562	5.22e-01	5.61e-02	0.198	1.9100571	3.78e-01	127.74	LCNL1	lipocalin like 1
107984026	5.22e-01	5.60e-02	0.101	1.9110663	1.93e-01	175.12	LOC107984026	replaced by ID 728005
11128	5.22e-01	5.76e-02	0.0525	-1.8987304	-9.97e-02	1393.5	POLR3A	RNA polymerase III subunit A
118472	5.22e-01	5.72e-02	0.0835	-1.9017225	-1.59e-01	100.53	ZNF511	zinc finger protein 511
79064	5.22e-01	5.74e-02	0.0724	-1.8999947	-1.38e-01	149.1	TMEM223	transmembrane protein 223
572	5.22e-01	5.58e-02	0.1237	-1.9125748	-2.37e-01	354.89	BAD	BCL2 associated agonist of cell death
106780802	5.22e-01	5.68e-02	0.1428	-1.9047027	-2.72e-01	63.76	KCNK4-TEX40	KCNK4-TEX40 readthrough
29901	5.22e-01	5.61e-02	0.0897	-1.9105747	-1.71e-01	68.11	SAC3D1	SAC3 domain containing 1
156	5.22e-01	5.76e-02	0.0889	-1.8987358	-1.69e-01	1697.4	GRK2	G protein-coupled receptor kinase 2
4162	5.22e-01	5.65e-02	0.1315	-1.907078	-2.51e-01	745.96	MCAM	melanoma cell adhesion molecule
105369543	5.22e-01	5.74e-02	0.144	-1.9003425	-2.74e-01	248.19	LOC105369543	uncharacterized LOC105369543
105369696	5.22e-01	5.71e-02	0.1882	1.9028806	3.58e-01	14.98	LOC105369696	
100506660	5.22e-01	5.66e-02	0.169	-1.906738	-3.22e-01	18.3	DDX11-AS1	DDX11 antisense RNA 1
10445	5.22e-01	5.73e-02	0.0616	-1.9007879	-1.17e-01	601.24	MCRS1	microspherule protein 1
105369877	5.22e-01	5.73e-02	0.1494	1.9006437	2.84e-01	47.06	LOC105369877	uncharacterized LOC105369877
2054	5.22e-01	5.63e-02	0.0556	1.9089089	1.06e-01	598.37	STX2	syntaxin 2
100189001	5.22e-01	5.71e-02	0.4068	-1.9028406	-7.74e-01	14.87	TRY-GTA5-5	tRNA-Tyr (anticodon GTA) 5-5
105370586	5.22e-01	5.75e-02	0.1362	1.8991362	2.59e-01	120.83	LOC105370586	uncharacterized LOC105370586
105379271	5.22e-01	5.57e-02	0.2859	-1.913477	-5.47e-01	32.77	LOC105379271	uncharacterized LOC105379271
9727	5.22e-01	5.70e-02	0.0816	-1.903359	-1.55e-01	1553.42	RAB11FIP3	RAB11 family interacting protein 3
105371068	5.22e-01	5.68e-02	0.1231	1.9045418	2.35e-01	742.88	LOC105371068	uncharacterized LOC105371068
81620	5.22e-01	5.68e-02	0.1309	-1.9046776	-2.49e-01	36.92	CDT1	chromatin licensing and DNA replication factor 1
9552	5.22e-01	5.56e-02	0.0693	-1.9139644	-1.33e-01	560.79	SPAG7	sperm associated antigen 7
26168	5.22e-01	5.73e-02	0.0657	-1.9012801	-1.25e-01	431.19	SENP3	SUMO specific peptidase 3
2064	5.22e-01	5.65e-02	0.1401	1.9071053	2.67e-01	186.22	ERBB2	erb-b2 receptor tyrosine kinase 2
117246	5.22e-01	5.60e-02	0.0668	-1.91066	-1.28e-01	468.23	FTSJ3	FtsJ RNA 2'-O-methyltransferase 3
101928045	5.22e-01	5.65e-02	0.0808	1.9069653	1.54e-01	138.3	LOC101928045	uncharacterized LOC101928045
55666	5.22e-01	5.65e-02	0.0526	-1.907378	-1.00e-01	1574.13	NPLOC4	NPL4 homolog, ubiquitin recognition factor
105372061	5.22e-01	5.61e-02	0.1094	1.9104541	2.09e-01	228.14	LOC105372061	uncharacterized LOC105372061
9150	5.22e-01	5.75e-02	0.1079	-1.8992422	-2.05e-01	210.9	CTDP1	CTD phosphatase subunit 1
53615	5.22e-01	5.60e-02	0.1016	-1.9112268	-1.94e-01	888.05	MBD3	methyl-CpG binding domain protein 3
112268253	5.22e-01	5.68e-02	0.2247	-1.9049406	-4.28e-01	18.76	LOC112268253	replaced by ID 3337
199746	5.22e-01	5.56e-02	0.0737	-1.9139551	-1.41e-01	156.94	U2AF1L4	U2 small nuclear RNA auxiliary factor 1 like 4
2909	5.22e-01	5.64e-02	0.0509	-1.9080054	-9.72e-02	6411.15	ARHGAP35	Rho GTPase activating protein 35
9491	5.22e-01	5.61e-02	0.0503	-1.9105539	-9.60e-02	1202.96	PSMF1	proteasome inhibitor subunit 1
64849	5.22e-01	5.66e-02	0.1848	1.9064993	3.52e-01	328.6	SLC13A3	solute carrier family 13 member 3
26205	5.22e-01	5.76e-02	0.0804	-1.8990705	-1.53e-01	233.55	GMEB2	glucocorticoid modulatory element binding protein 2
116448	5.22e-01	5.65e-02	0.1729	-1.9074155	-3.30e-01	608.71	OLIG1	oligodendrocyte transcription factor 1
8568	5.22e-01	5.62e-02	0.0551	-1.9093638	-1.05e-01	356.14	RRP1	ribosomal RNA processing 1
23308	5.22e-01	5.71e-02	0.2886	-1.90252	-5.49e-01	166.57	ICOSLG	inducible T cell costimulator ligand
84133	5.22e-01	5.67e-02	0.0807	1.9054898	1.54e-01	681.31	ZNRF3	zinc and ring finger 3
171568	5.22e-01	5.55e-02	0.0634	-1.9150747	-1.21e-01	1364.93	POLR3H	RNA polymerase III subunit H
267010	5.22e-01	5.72e-02	0.2332	-1.9018692	-4.43e-01	27.4	RNU12	RNA, U12 small nuclear
7569	5.22e-01	5.66e-02	0.0611	1.9067472	1.17e-01	265.13	ZNF182	zinc finger protein 182
26548	5.22e-01	5.69e-02	0.3388	-1.9044411	-6.45e-01	13.39	ITGB1BP2	integrin subunit beta 1 binding protein 2
693122	5.22e-01	5.63e-02	0.1669	1.9088139	3.19e-01	45.83	MIR421	microRNA 421
27286	5.22e-01	5.68e-02	0.185	1.905056	3.53e-01	87.93	SRPX2	sushi repeat containing protein X-linked 2
100128594	5.22e-01	5.60e-02	0.1372	1.9111766	2.62e-01	39.66	TMSB15B-AS1	TMSB15B antisense RNA 1
51087	5.23e-01	5.77e-02	0.1934	-1.8980898	-3.67e-01	25.17	YBX2	Y-box binding protein 2
7350	5.23e-01	5.77e-02	0.1427	1.8977424	2.71e-01	21.96	UCP1	uncoupling protein 1
60673	5.23e-01	5.77e-02	0.0993	-1.8976696	-1.88e-01	387.09	ATG101	autophagy related 101
54477	5.24e-01	5.79e-02	0.0717	1.8965899	1.36e-01	2818.96	PLEKHA5	pleckstrin homology domain containing A5
100302650	5.24e-01	5.79e-02	0.1801	-1.8961893	-3.41e-01	65.55	BABAM2-AS1	BABAM2 antisense RNA 1
4017	5.24e-01	5.80e-02	0.2127	-1.8959157	-4.03e-01	58.38	LOXL2	lysyl oxidase like 2
105378429	5.24e-01	5.80e-02	0.2066	1.8957786	3.92e-01	17.75	LOC105378429	uncharacterized LOC105378429
5021	5.25e-01	5.81e-02	0.2203	1.8950322	4.17e-01	92.56	OXTR	oxytocin receptor
84875	5.25e-01	5.80e-02	0.1827	-1.8953631	-3.46e-01	163.16	PARP10	poly(ADP-ribose) polymerase family member 10
4779	5.25e-01	5.81e-02	0.0604	-1.8951981	-1.15e-01	4722.72	NFE2L1	NFE2 like bZIP transcription factor 1
126792	5.25e-01	5.87e-02	0.0913	-1.8905823	-1.73e-01	244.52	B3GALT6	beta-1,3-galactosyltransferase 6
105378853	5.25e-01	5.83e-02	0.0886	1.8936073	1.68e-01	153.94	LINC02609	long intergenic non-protein coding RNA 2609
730102	5.25e-01	5.90e-02	0.1097	1.8885421	2.07e-01	112.13	CRYZL2P	crystallin zeta like 2, pseudogene
400945	5.25e-01	5.83e-02	0.1511	1.8931343	2.86e-01	18.4	LINC01376	long intergenic non-protein coding RNA 1376
23020	5.25e-01	5.88e-02	0.053	-1.8898328	-1.00e-01	2889.73	SNRNP200	small nuclear ribonucleoprotein U5 subunit 200
50649	5.25e-01	5.85e-02	0.0506	-1.8919538	-9.57e-02	4703.24	ARHGEF4	Rho guanine nucleotide exchange factor 4
79137	5.25e-01	5.82e-02	0.0747	-1.89413	-1.42e-01	2922.45	RETREG2	reticulophagy regulator family member 2
285343	5.25e-01	5.86e-02	0.0579	1.8913276	1.09e-01	705.88	TCAIM	T cell activation inhibitor, mitochondrial
107986457	5.25e-01	5.84e-02	0.1296	1.8927088	2.45e-01	136.93	LOC107986457	uncharacterized LOC107986457
260294	5.25e-01	5.85e-02	0.07	1.8918979	1.32e-01	171.55	NSUN5P2	NSUN5 pseudogene 2
51593	5.25e-01	5.82e-02	0.0885	-1.8944086	-1.68e-01	667.37	SRRT	serrate, RNA effector molecule
100133669	5.25e-01	5.83e-02	0.1284	-1.8931147	-2.43e-01	57.98	LY6E-DT	LY6E divergent transcript
105376003	5.25e-01	5.86e-02	0.158	1.8909777	2.99e-01	245.26	LOC105376003	uncharacterized LOC105376003
105379250	5.25e-01	5.82e-02	0.1417	1.8942373	2.68e-01	67.36	LOC105379250	
100507540	5.25e-01	5.86e-02	0.2165	-1.8909538	-4.09e-01	13.76	LINC01504	long intergenic non-protein coding RNA 1504
9679	5.25e-01	5.88e-02	0.1303	-1.8898224	-2.46e-01	862.2	FAM53B	family with sequence similarity 53 member B
