GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
100996506	1.23e-06	2.15e-07	0.3176	-5.1859474	-1.64727492	120.64	LOC100996506	
64122	1.23e-06	2.15e-07	0.3416	-5.1858097	-1.77146044	98.87	FN3K	fructosamine 3 kinase
149699	1.23e-06	2.15e-07	0.5396	5.1857886	2.79826499	35.39	GTSF1L	gametocyte specific factor 1 like
7264	1.24e-06	2.16e-07	0.317	-5.1854406	-1.64355746	8941.72	GFUS	GDP-L-fucose synthase
4494	1.25e-06	2.17e-07	0.2323	5.1839754	1.20415579	378.12	MT1F	metallothionein 1F
100616439	1.25e-06	2.18e-07	0.1419	-5.1834516	-0.73566927	234.79	MIR4658	microRNA 4658
192111	1.25e-06	2.18e-07	0.1444	5.183122	0.74830813	808.76	PGAM5	PGAM family member 5, mitochondrial serine/threonine protein phosphatase
3815	1.25e-06	2.19e-07	0.5848	-5.1828023	-3.0306629	33.21	KIT	KIT proto-oncogene, receptor tyrosine kinase
55246	1.26e-06	2.20e-07	0.2007	5.1819642	1.0399548	277.47	CCDC25	coiled-coil domain containing 25
3503	1.26e-06	2.20e-07	0.4467	5.1816308	2.31450013	2739.09	IGHG4	immunoglobulin heavy constant gamma 4 (G4m marker)
5600	1.27e-06	2.21e-07	0.2832	5.1806195	1.46693851	302.35	MAPK11	mitogen-activated protein kinase 11
26086	1.27e-06	2.22e-07	0.3081	-5.1802956	-1.59595245	144.97	GPSM1	G protein signaling modulator 1
27180	1.27e-06	2.22e-07	0.1841	-5.1799511	-0.95359981	4565.59	SIGLEC9	sialic acid binding Ig like lectin 9
8503	1.27e-06	2.22e-07	0.3658	5.1796734	1.89457393	59.73	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3
4540	1.27e-06	2.23e-07	0.2	-5.1792477	-1.03573063	55981.41	ND5	NADH dehydrogenase subunit 5
79133	1.28e-06	2.23e-07	0.1851	5.1789355	0.95878819	189.18	NDUFAF5	NADH:ubiquinone oxidoreductase complex assembly factor 5
1209	1.28e-06	2.24e-07	0.1485	-5.1784589	-0.76896698	4186.56	CLPTM1	CLPTM1 regulator of GABA type A receptor forward trafficking
4191	1.29e-06	2.25e-07	0.1092	5.1773034	0.56539045	4874.29	MDH2	malate dehydrogenase 2
1955	1.29e-06	2.27e-07	0.2808	-5.1761128	-1.45351879	8104.55	MEGF9	multiple EGF like domains 9
3039	1.30e-06	2.27e-07	0.7089	-5.1757146	-3.66927392	889347.27	HBA1	hemoglobin subunit alpha 1
28450	1.31e-06	2.29e-07	0.4871	5.1737987	2.51990169	528.5	IGHV3-11	immunoglobulin heavy variable 3-11
29928	1.33e-06	2.32e-07	0.126	5.1715828	0.65149207	738.61	TIMM22	translocase of inner mitochondrial membrane 22
200081	1.33e-06	2.32e-07	0.1025	5.1713	0.52990024	2098.38	TXLNA	taxilin alpha
79671	1.34e-06	2.34e-07	0.1674	-5.1698305	-0.86535709	1895.3	NLRX1	NLR family member X1
6419	1.34e-06	2.36e-07	0.2051	5.16873	1.06011334	228.54	SETMAR	SET domain and mariner transposase fusion gene
51103	1.35e-06	2.37e-07	0.1518	5.1678626	0.78422675	729.68	NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1
3274	1.36e-06	2.39e-07	0.2519	-5.1662869	-1.30160063	18233.27	HRH2	histamine receptor H2
201163	1.36e-06	2.39e-07	0.2178	-5.1658239	-1.12495692	2177.15	FLCN	folliculin
107080638	1.36e-06	2.40e-07	0.1549	5.1657086	0.80003786	283.75	TBC1D7-LOC100130357	TBC1D7-LOC100130357 readthrough
27076	1.37e-06	2.40e-07	0.3578	-5.1655087	-1.84796626	45.02	LYPD3	LY6/PLAUR domain containing 3
54434	1.37e-06	2.41e-07	0.1938	-5.1648703	-1.00106706	1643.6	SSH1	slingshot protein phosphatase 1
126382	1.38e-06	2.42e-07	0.1375	5.1637335	0.70997433	755.61	NR2C2AP	nuclear receptor 2C2 associated protein
317	1.38e-06	2.42e-07	0.217	-5.1636136	-1.12047908	1237.59	APAF1	apoptotic peptidase activating factor 1
6595	1.38e-06	2.43e-07	0.1593	-5.1628975	-0.82245504	1728.95	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
28626	1.38e-06	2.43e-07	0.2458	5.1626527	1.2688925	357.56	TRBJ2-3	T cell receptor beta joining 2-3
145553	1.39e-06	2.44e-07	0.1995	5.1624746	1.0297154	168.21	MDP1	magnesium dependent phosphatase 1
1116	1.39e-06	2.44e-07	0.3946	-5.1620147	-2.03690691	7480.13	CHI3L1	chitinase 3 like 1
81704	1.39e-06	2.45e-07	0.18	-5.1611119	-0.92881499	7034.46	DOCK8	dedicator of cytokinesis 8
54470	1.39e-06	2.46e-07	0.1111	5.1610356	0.57322868	698.11	ARMCX6	armadillo repeat containing X-linked 6
320	1.41e-06	2.48e-07	0.5427	-5.1592651	-2.79975456	17.54	APBA1	amyloid beta precursor protein binding family A member 1
10023	1.41e-06	2.48e-07	0.1996	-5.1589861	-1.02995411	6155.96	FRAT1	FRAT regulator of WNT signaling pathway 1
4578	1.41e-06	2.49e-07	0.2585	-5.1588266	-1.33344226	315.57	TRNW	tRNA-Trp
28892	1.41e-06	2.49e-07	0.438	5.158239	2.2595265	192.49	IGKV1D-42	immunoglobulin kappa variable 1D-42 (non-functional)
23559	1.42e-06	2.50e-07	0.1171	5.1576064	0.60398919	1385.52	WBP1	WW domain binding protein 1
1002	1.42e-06	2.50e-07	0.4637	-5.1574591	-2.39136814	40.78	CDH4	cadherin 4
105370447	1.43e-06	2.52e-07	0.1345	5.1564559	0.69355102	465.78	LOC105370447	uncharacterized LOC105370447
57554	1.43e-06	2.52e-07	0.4947	-5.1559182	-2.55059792	40.97	LRRC7	leucine rich repeat containing 7
23108	1.44e-06	2.55e-07	0.1428	-5.1542959	-0.73620086	3788.93	RAP1GAP2	RAP1 GTPase activating protein 2
55810	1.44e-06	2.55e-07	0.1299	-5.1540274	-0.66945521	1315.56	FOXJ2	forkhead box J2
5376	1.44e-06	2.55e-07	0.6496	-5.153918	-3.34775776	25.65	PMP22	peripheral myelin protein 22
147710	1.46e-06	2.58e-07	0.5889	-5.1520943	-3.03412537	29.54	IGSF23	immunoglobulin superfamily member 23
79134	1.47e-06	2.59e-07	0.1759	-5.1509151	-0.90604934	1448.17	TMEM185B	transmembrane protein 185B
6048	1.47e-06	2.59e-07	0.1326	5.1507868	0.682822	1881.85	RNF5	ring finger protein 5
107985217	1.48e-06	2.61e-07	0.3343	5.1496268	1.721398	110.38	LOC107985217	
9663	1.48e-06	2.62e-07	0.1937	-5.148729	-0.99738818	3715.27	LPIN2	lipin 2
54820	1.48e-06	2.62e-07	0.1497	-5.148559	-0.77098301	3554.69	NDE1	nudE neurodevelopment protein 1
55319	1.49e-06	2.64e-07	0.2038	5.1478325	1.04898499	219.47	TMA16	translation machinery associated 16 homolog
9031	1.49e-06	2.63e-07	0.1206	5.1478843	0.62073633	1682.39	BAZ1B	bromodomain adjacent to zinc finger domain 1B
105369201	1.49e-06	2.64e-07	0.5476	-5.1477265	-2.81912305	18.35	GCAWKR	gastric cancer associated WDR5 and KAT2A binding lncRNA
440345	1.49e-06	2.64e-07	0.1382	-5.1475278	-0.71118924	2966.17	NPIPB4	nuclear pore complex interacting protein family member B4
81554	1.49e-06	2.64e-07	0.1384	5.147411	0.71257551	1011.19	RCC1L	RCC1 like
64108	1.49e-06	2.64e-07	0.338	5.147169	1.73994268	1142.64	RTP4	receptor transporter protein 4
11251	1.49e-06	2.65e-07	0.2633	-5.1470793	-1.35526421	372.2	PTGDR2	prostaglandin D2 receptor 2
54507	1.49e-06	2.65e-07	0.2035	-5.146808	-1.04747381	4176.49	ADAMTSL4	ADAMTS like 4
5598	1.49e-06	2.65e-07	0.1377	-5.146809	-0.7089021	774.61	MAPK7	mitogen-activated protein kinase 7
81609	1.49e-06	2.65e-07	0.1685	-5.1466963	-0.8673693	2289.93	SNX27	sorting nexin 27
91966	1.50e-06	2.66e-07	0.0845	5.1461728	0.43505189	758.31	EOLA1	endothelium and lymphocyte associated ASCH domain 1
6461	1.51e-06	2.68e-07	0.3896	-5.1449993	-2.00458769	82.78	SHB	SH2 domain containing adaptor protein B
10856	1.51e-06	2.69e-07	0.1766	5.1439002	0.90839338	1995.68	RUVBL2	RuvB like AAA ATPase 2
100507006	1.53e-06	2.71e-07	0.251	-5.1425312	-1.29058533	2837.01	LOC100507006	uncharacterized LOC100507006
51234	1.53e-06	2.72e-07	0.1051	5.1421795	0.54020873	1276.2	EMC4	ER membrane protein complex subunit 4
105370877	1.53e-06	2.72e-07	0.366	-5.1418697	-1.88188494	84.68	LOC105370877	
55101	1.53e-06	2.73e-07	0.1171	5.1415072	0.60229497	1630.39	DMAC2	distal membrane arm assembly component 2
60312	1.53e-06	2.73e-07	0.3028	-5.141278	-1.55682633	157.33	AFAP1	actin filament associated protein 1
607	1.54e-06	2.74e-07	0.1368	-5.1408274	-0.70337512	291.33	BCL9	BCL9 transcription coactivator
6217	1.54e-06	2.74e-07	0.1579	5.1405183	0.81170128	28387.51	RPS16	ribosomal protein S16
51322	1.54e-06	2.74e-07	0.1577	-5.1404614	-0.81070157	4535.04	WAC	WW domain containing adaptor with coiled-coil
79042	1.54e-06	2.75e-07	0.1932	-5.1401167	-0.99294157	5980.05	TSEN34	tRNA splicing endonuclease subunit 34
401563	1.54e-06	2.75e-07	0.1516	-5.1397627	-0.77935966	1975.87	LINC02908	long intergenic non-protein coding RNA 2908
83593	1.55e-06	2.76e-07	0.1419	-5.1390756	-0.72902395	11938.28	RASSF5	Ras association domain family member 5
3691	1.55e-06	2.77e-07	0.422	-5.1387749	-2.16849327	158.47	ITGB4	integrin subunit beta 4
57410	1.56e-06	2.78e-07	0.1494	-5.1375878	-0.76735034	4261.08	SCYL1	SCY1 like pseudokinase 1
493829	1.56e-06	2.78e-07	0.5274	-5.1375254	-2.70971498	26.9	TRIM72	tripartite motif containing 72
81669	1.56e-06	2.79e-07	0.1025	-5.1373768	-0.52664447	3864.18	CCNL2	cyclin L2
8650	1.56e-06	2.79e-07	0.2247	-5.1372719	-1.15459356	7372.63	NUMB	NUMB endocytic adaptor protein
3603	1.56e-06	2.79e-07	0.112	-5.1369808	-0.57532302	12963.94	IL16	interleukin 16
4952	1.58e-06	2.82e-07	0.2351	-5.135216	-1.20729929	166.06	OCRL	OCRL inositol polyphosphate-5-phosphatase
9778	1.58e-06	2.82e-07	0.2026	-5.1349013	-1.04020469	2044.85	KIAA0232	KIAA0232
53335	1.58e-06	2.83e-07	0.2674	-5.1344057	-1.37292477	536.18	BCL11A	BCL11 transcription factor A
129642	1.59e-06	2.84e-07	0.2462	-5.1335961	-1.26365431	1554.2	MBOAT2	membrane bound O-acyltransferase domain containing 2
729597	1.59e-06	2.84e-07	0.1714	-5.13364	-0.88007117	238.7	SPDYE6	speedy/RINGO cell cycle regulator family member E6
581	1.59e-06	2.84e-07	0.1264	5.1336895	0.64874964	3973.74	BAX	BCL2 associated X, apoptosis regulator
53635	1.59e-06	2.85e-07	0.1676	-5.1333779	-0.86026877	3998.63	PTOV1	PTOV1 extended AT-hook containing adaptor protein
751071	1.60e-06	2.86e-07	0.1995	5.1322493	1.02373127	133.76	CSKMT	citrate synthase lysine methyltransferase
6320	1.60e-06	2.86e-07	0.3875	-5.1322775	-1.9886033	291.55	CLEC11A	C-type lectin domain containing 11A
10866	1.60e-06	2.87e-07	0.1384	5.1318183	0.71022302	6590.62	HCP5	HLA complex P5
2937	1.60e-06	2.87e-07	0.15	5.1316654	0.76986216	1125.19	GSS	glutathione synthetase
646214	1.61e-06	2.88e-07	0.211	-5.1314089	-1.08254456	77.57	LOC646214	p21 (RAC1) activated kinase 2 pseudogene
10785	1.61e-06	2.88e-07	0.2575	5.1313678	1.32108752	212.57	WDR4	WD repeat domain 4
6194	1.61e-06	2.88e-07	0.1802	5.131244	0.9245538	40703.29	RPS6	ribosomal protein S6
1027	1.61e-06	2.88e-07	0.1882	-5.1310374	-0.96576629	1865.26	CDKN1B	cyclin dependent kinase inhibitor 1B
91875	1.61e-06	2.89e-07	0.1656	5.1305098	0.84963544	356.82	TTC5	tetratricopeptide repeat domain 5
55852	1.62e-06	2.90e-07	0.1705	-5.1296069	-0.87461473	545.39	TEX2	testis expressed 2
643827	1.62e-06	2.91e-07	0.4917	-5.1294762	-2.52234373	287.19	CNTNAP3P2	CNTNAP3 pseudogene 2
65065	1.62e-06	2.92e-07	0.1561	5.1288158	0.80080935	4671.56	NBEAL1	neurobeachin like 1
644936	1.63e-06	2.92e-07	0.515	-5.1285262	-2.64122921	1060.35	LOC644936	actin beta pseudogene
90416	1.63e-06	2.93e-07	0.1661	5.1276898	0.85189258	823.07	CCDC32	coiled-coil domain containing 32
1991	1.63e-06	2.93e-07	0.5112	-5.1276079	-2.62145997	951.81	ELANE	elastase, neutrophil expressed
9898	1.64e-06	2.95e-07	0.1076	-5.1264777	-0.55156255	3608.43	UBAP2L	ubiquitin associated protein 2 like
55347	1.66e-06	2.98e-07	0.1536	5.1245928	0.78700592	644.23	ABHD10	abhydrolase domain containing 10, depalmitoylase
2186	1.66e-06	2.99e-07	0.1442	-5.1243395	-0.73914204	1349.64	BPTF	bromodomain PHD finger transcription factor
389538	1.66e-06	2.99e-07	0.2181	5.1239453	1.11733658	451.77	CCZ1P-OR7E38P	CCZ1P-OR7E38P readthrough
101928100	1.66e-06	2.99e-07	0.3277	5.1239493	1.67893102	122.99	KLRK1-AS1	KLRK1 antisense RNA 1
105372489	1.67e-06	3.00e-07	0.2634	-5.1236034	-1.3494231	57.47	SERTAD3-AS1	SERTAD3 antisense RNA 1
54733	1.67e-06	3.01e-07	0.278	5.1225875	1.42417137	149.12	SLC35F2	solute carrier family 35 member F2
442590	1.68e-06	3.02e-07	0.1921	-5.1221962	-0.98420556	95.49	SPDYE5	speedy/RINGO cell cycle regulator family member E5
66008	1.68e-06	3.02e-07	0.248	-5.1219917	-1.27005045	1853.8	TRAK2	trafficking kinesin protein 2
5734	1.68e-06	3.03e-07	0.1903	-5.1218302	-0.97460997	759.42	PTGER4	prostaglandin E receptor 4
29909	1.68e-06	3.03e-07	0.2844	5.1217105	1.45638437	415.72	GPR171	G protein-coupled receptor 171
8754	1.68e-06	3.04e-07	0.2934	-5.1211901	-1.50274528	433.1	ADAM9	ADAM metallopeptidase domain 9
64897	1.68e-06	3.04e-07	0.159	5.1212065	0.81446296	569.65	C12orf43	chromosome 12 open reading frame 43
894	1.73e-06	3.12e-07	0.1433	5.1161915	0.73297611	2523.45	CCND2	cyclin D2
617	1.73e-06	3.12e-07	0.2001	5.1159676	1.02352892	691.81	BCS1L	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone
6695	1.73e-06	3.13e-07	0.458	-5.1155294	-2.34269154	26.92	SPOCK1	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1
2931	1.74e-06	3.14e-07	0.1506	-5.1147982	-0.77044219	6368.02	GSK3A	glycogen synthase kinase 3 alpha
1032	1.74e-06	3.15e-07	0.1934	-5.1142162	-0.98922502	6839	CDKN2D	cyclin dependent kinase inhibitor 2D
283629	1.75e-06	3.17e-07	0.2633	-5.1133226	-1.34654027	120.06	TSSK4	testis specific serine kinase 4
28423	1.76e-06	3.17e-07	0.5341	5.1129505	2.73100865	239.68	IGHV3-49	immunoglobulin heavy variable 3-49
1058	1.78e-06	3.23e-07	0.5589	5.1097043	2.85576308	77.19	CENPA	centromere protein A
9885	1.78e-06	3.23e-07	0.1482	-5.1097141	-0.75720823	4126.4	OSBPL2	oxysterol binding protein like 2
2731	1.79e-06	3.23e-07	0.4528	5.1096043	2.31384589	120.38	GLDC	glycine decarboxylase
80273	1.79e-06	3.24e-07	0.144	5.1087783	0.73585179	983.12	GRPEL1	GrpE like 1, mitochondrial
340024	1.81e-06	3.27e-07	0.8056	-5.1070962	-4.11444081	69.25	SLC6A19	solute carrier family 6 member 19
23543	1.82e-06	3.30e-07	0.2194	5.1055822	1.1199674	6487.28	RBFOX2	RNA binding fox-1 homolog 2
5188	1.82e-06	3.30e-07	0.1562	5.105515	0.79743295	461.49	GATB	glutamyl-tRNA amidotransferase subunit B
10462	1.83e-06	3.31e-07	0.2508	-5.1047481	-1.28040292	702.74	CLEC10A	C-type lectin domain containing 10A
2071	1.83e-06	3.32e-07	0.1129	5.1043443	0.57621559	1321.22	ERCC3	ERCC excision repair 3, TFIIH core complex helicase subunit
146223	1.84e-06	3.34e-07	0.2581	-5.1032497	-1.31709017	175.52	CMTM4	CKLF like MARVEL transmembrane domain containing 4
730234	1.85e-06	3.35e-07	0.2577	-5.1026094	-1.31480787	25.01	LOC730234	uncharacterized LOC730234
105372421	1.85e-06	3.36e-07	0.4283	-5.1018591	-2.18534186	46.96	LOC105372421	uncharacterized LOC105372421
8724	1.86e-06	3.36e-07	0.2112	-5.1017901	-1.07764159	8466.08	SNX3	sorting nexin 3
55902	1.86e-06	3.38e-07	0.1446	-5.1011887	-0.73773801	1991.17	ACSS2	acyl-CoA synthetase short chain family member 2
105376781	1.87e-06	3.39e-07	0.2365	-5.1004419	-1.20645753	1080.41	LOC105376781	uncharacterized LOC105376781
149478	1.87e-06	3.39e-07	0.3108	-5.1001286	-1.58502226	98.91	BTBD19	BTB domain containing 19
10717	1.87e-06	3.40e-07	0.1218	5.1000804	0.62120801	976.09	AP4B1	adaptor related protein complex 4 subunit beta 1
105369319	1.87e-06	3.40e-07	0.3871	-5.100026	-1.9744355	103.24	LINC02705	long intergenic non-protein coding RNA 2705
28449	1.87e-06	3.40e-07	0.4468	5.0995648	2.27870014	193.76	IGHV3-13	immunoglobulin heavy variable 3-13
4255	1.87e-06	3.41e-07	0.1805	5.0994735	0.9206769	625.77	MGMT	O-6-methylguanine-DNA methyltransferase
126208	1.88e-06	3.42e-07	0.2498	-5.0986513	-1.27350124	3200.38	ZNF787	zinc finger protein 787
54778	1.90e-06	3.46e-07	0.2184	-5.0966131	-1.11325831	828.54	RNF111	ring finger protein 111
5700	1.91e-06	3.47e-07	0.1197	5.0959057	0.60977208	2204.41	PSMC1	proteasome 26S subunit, ATPase 1
134492	1.91e-06	3.48e-07	0.1759	5.0956428	0.8961068	249.44	NUDCD2	NudC domain containing 2
3636	1.92e-06	3.49e-07	0.1114	-5.094858	-0.56754557	5366.71	INPPL1	inositol polyphosphate phosphatase like 1
100271927	1.92e-06	3.50e-07	0.1993	-5.0944898	-1.01547658	1494.83	RASA4B	RAS p21 protein activator 4B
55624	1.94e-06	3.54e-07	0.1469	5.0922269	0.74824086	972.38	POMGNT1	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)
22901	1.94e-06	3.54e-07	0.1497	-5.0920244	-0.76204777	1705.03	ARSG	arylsulfatase G
283417	1.95e-06	3.55e-07	0.4907	-5.0915687	-2.49844153	49.81	DPY19L2	dpy-19 like 2
3809	1.95e-06	3.56e-07	0.3509	5.0912001	1.78653027	241.3	KIR2DS4	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4
286223	1.96e-06	3.57e-07	0.4187	-5.0904596	-2.13120479	26.74	C9orf47	replaced by ID 1903
259230	1.99e-06	3.62e-07	0.1844	-5.0878205	-0.9382571	418.39	SGMS1	sphingomyelin synthase 1
221472	1.99e-06	3.63e-07	0.1677	-5.0872983	-0.85314051	3637.14	FGD2	FYVE, RhoGEF and PH domain containing 2
57132	1.99e-06	3.63e-07	0.1891	-5.0872064	-0.96195716	2777.07	CHMP1B	charged multivesicular body protein 1B
23287	2.00e-06	3.64e-07	0.2227	-5.0867597	-1.13285858	2501.39	AGTPBP1	ATP/GTP binding carboxypeptidase 1
2288	2.00e-06	3.65e-07	0.1947	5.0865842	0.99060097	2580.32	FKBP4	FKBP prolyl isomerase 4
149986	2.00e-06	3.64e-07	0.1226	-5.086635	-0.62340319	1074.51	LSM14B	LSM family member 14B
285505	2.00e-06	3.66e-07	0.3289	-5.0859141	-1.67268114	147.5	GASK1B-AS1	GASK1B antisense RNA 1
23544	2.00e-06	3.66e-07	0.4921	-5.0859123	-2.5027087	44.93	SEZ6L	seizure related 6 homolog like
5493	2.01e-06	3.67e-07	0.3586	-5.0855257	-1.82380714	244.89	PPL	periplakin
11184	2.01e-06	3.67e-07	0.1877	5.0851816	0.95463032	3952.61	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1
26061	2.01e-06	3.68e-07	0.1551	5.0848741	0.78850604	562.87	HACL1	2-hydroxyacyl-CoA lyase 1
314	2.02e-06	3.70e-07	0.2492	-5.0837789	-1.26680085	433.56	AOC2	amine oxidase copper containing 2
2534	2.03e-06	3.71e-07	0.1374	5.0832602	0.69820733	5641.96	FYN	FYN proto-oncogene, Src family tyrosine kinase
8934	2.03e-06	3.71e-07	0.1848	5.0830479	0.93912833	2020.79	RAB29	RAB29, member RAS oncogene family
107986827	2.04e-06	3.73e-07	0.1462	5.0822684	0.74326757	528.03	CZ1P-ASNS	CZ1P-ASNS readthrough
144100	2.05e-06	3.75e-07	0.3179	-5.0810543	-1.61529082	65.53	PLEKHA7	pleckstrin homology domain containing A7
51195	2.05e-06	3.76e-07	0.2001	-5.0806857	-1.01688576	447.92	RAPGEFL1	Rap guanine nucleotide exchange factor like 1
8270	2.07e-06	3.78e-07	0.1936	5.0794833	0.98328345	553.24	LAGE3	L antigen family member 3
101927573	2.07e-06	3.80e-07	0.6017	-5.0785479	-3.05562177	15.85	LOC101927573	uncharacterized LOC101927573
745	2.07e-06	3.80e-07	0.425	5.0785622	2.15823081	119.56	MYRF	myelin regulatory factor
107984837	2.11e-06	3.86e-07	0.2688	5.0756828	1.364134	108.11	LOC107984837	
166614	2.13e-06	3.90e-07	0.5542	-5.0735563	-2.81174182	15	DCLK2	doublecortin like kinase 2
219333	2.13e-06	3.91e-07	0.294	-5.0732697	-1.4915929	756.1	USP12	ubiquitin specific peptidase 12
22868	2.16e-06	3.97e-07	0.1737	5.0702121	0.88085933	581.31	FASTKD2	FAST kinase domains 2
6433	2.17e-06	3.98e-07	0.0977	-5.0698594	-0.4953776	1546.3	SFSWAP	splicing factor SWAP
201294	2.17e-06	3.99e-07	0.1507	-5.069475	-0.76410272	14141.64	UNC13D	unc-13 homolog D
56672	2.18e-06	4.00e-07	0.1688	5.0690169	0.85561162	311.36	AKIP1	A-kinase interacting protein 1
311	2.19e-06	4.02e-07	0.1629	-5.0677923	-0.82564373	26533.54	ANXA11	annexin A11
4360	2.19e-06	4.03e-07	0.5039	-5.0673851	-2.55349754	43.67	MRC1	mannose receptor C-type 1
254102	2.20e-06	4.04e-07	0.1661	-5.0670396	-0.84185508	16403.81	EHBP1L1	EH domain binding protein 1 like 1
9754	2.20e-06	4.05e-07	0.2001	-5.0664159	-1.01376832	253.7	STARD8	StAR related lipid transfer domain containing 8
79908	2.22e-06	4.08e-07	0.2722	-5.0651287	-1.37862105	1782.89	BTNL8	butyrophilin like 8
107984280	2.22e-06	4.09e-07	0.5203	-5.0648007	-2.63533189	43.89	LINC02666	long intergenic non-protein coding RNA 2666
54892	2.22e-06	4.09e-07	0.2947	5.0646203	1.49260713	437.27	NCAPG2	non-SMC condensin II complex subunit G2
150291	2.24e-06	4.12e-07	0.184	5.0634645	0.93143431	152.9	MORC2-AS1	MORC2 antisense RNA 1
23385	2.24e-06	4.12e-07	0.145	-5.063323	-0.73393594	5224.31	NCSTN	nicastrin
107984841	2.24e-06	4.12e-07	0.2239	-5.0632245	-1.13388374	1199.66	LOC107984841	replaced by ID 100288069
9854	2.24e-06	4.13e-07	0.1039	-5.0629096	-0.52620202	1668.46	C2CD2L	C2CD2 like
8925	2.26e-06	4.16e-07	0.1243	-5.0614034	-0.62935621	1995.3	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1
4214	2.28e-06	4.21e-07	0.257	-5.0594033	-1.30006493	1387.63	MAP3K1	mitogen-activated protein kinase kinase kinase 1
23158	2.28e-06	4.21e-07	0.2307	-5.059137	-1.1669729	419.47	TBC1D9	TBC1 domain family member 9
28424	2.29e-06	4.23e-07	0.4619	5.0583555	2.33635212	462.91	IGHV3-48	immunoglobulin heavy variable 3-48
9446	2.29e-06	4.23e-07	0.1738	5.0582371	0.87912912	5476.65	GSTO1	glutathione S-transferase omega 1
84628	2.30e-06	4.24e-07	0.2893	-5.0577323	-1.46335502	5895.47	NTNG2	netrin G2
3690	2.30e-06	4.25e-07	0.2939	-5.0574938	-1.48646408	957.84	ITGB3	integrin subunit beta 3
100506321	2.30e-06	4.25e-07	0.1442	-5.0571993	-0.729164	492.92	LOC100506321	uncharacterized LOC100506321
8553	2.31e-06	4.26e-07	0.1592	-5.0568024	-0.80501854	1488.01	BHLHE40	basic helix-loop-helix family member e40
100130776	2.33e-06	4.30e-07	0.1721	-5.0551459	-0.87010492	653.81	AGAP2-AS1	AGAP2 antisense RNA 1
9060	2.33e-06	4.30e-07	0.254	-5.0549745	-1.28380388	140.8	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2
6191	2.34e-06	4.32e-07	0.172	5.0543354	0.86953843	51383.16	RPS4X	ribosomal protein S4 X-linked
54762	2.34e-06	4.32e-07	0.4191	-5.0541624	-2.11824343	94.8	GRAMD1C	GRAM domain containing 1C
90121	2.35e-06	4.34e-07	0.1061	5.0532516	0.53616345	1339.15	TSR2	TSR2 ribosome maturation factor
22983	2.35e-06	4.35e-07	0.47	-5.0528181	-2.3747185	26.72	MAST1	microtubule associated serine/threonine kinase 1
107985017	2.37e-06	4.39e-07	0.6143	5.0511435	3.1030148	9.74	LOC107985017	uncharacterized LOC107985017
28481	2.38e-06	4.41e-07	0.5799	5.0505504	2.92895569	208.85	IGHJ2	immunoglobulin heavy joining 2
283420	2.39e-06	4.42e-07	0.3899	-5.0500093	-1.96918103	69.51	CLEC9A	C-type lectin domain containing 9A
2870	2.39e-06	4.42e-07	0.1337	-5.0497926	-0.6753787	16088.29	GRK6	G protein-coupled receptor kinase 6
7941	2.39e-06	4.43e-07	0.3442	-5.0496098	-1.7380102	173.49	PLA2G7	phospholipase A2 group VII
128372	2.40e-06	4.44e-07	0.3974	-5.0489861	-2.00638907	62.93	OR6N1	olfactory receptor family 6 subfamily N member 1
1676	2.40e-06	4.45e-07	0.115	5.0487506	0.58053236	960.61	DFFA	DNA fragmentation factor subunit alpha
4155	2.40e-06	4.45e-07	0.1752	-5.0487503	-0.88464095	8553.68	MBP	myelin basic protein
65220	2.40e-06	4.46e-07	0.1672	-5.0483107	-0.84387987	20507.47	NADK	NAD kinase
284498	2.41e-06	4.46e-07	0.162	-5.0479926	-0.81794801	260.5	C1orf167	chromosome 1 open reading frame 167
8741	2.41e-06	4.47e-07	0.1549	-5.0476933	-0.78212971	3086.88	TNFSF13	TNF superfamily member 13
55726	2.41e-06	4.47e-07	0.2345	5.0476147	1.18361078	482.81	INTS13	integrator complex subunit 13
3070	2.45e-06	4.56e-07	0.3554	5.0440689	1.79262251	218.37	HELLS	helicase, lymphoid specific
3822	2.46e-06	4.57e-07	0.4075	5.0436609	2.05547683	109.16	KLRC2	killer cell lectin like receptor C2
5310	2.46e-06	4.58e-07	0.2068	-5.0432293	-1.04306743	820.98	PKD1	polycystin 1, transient receptor potential channel interacting
1740	2.49e-06	4.64e-07	0.6476	-5.0408264	-3.26435274	28.26	DLG2	discs large MAGUK scaffold protein 2
9349	2.51e-06	4.68e-07	0.2472	5.0391671	1.24568102	9536.94	RPL23	ribosomal protein L23
3162	2.52e-06	4.68e-07	0.2372	-5.0389939	-1.19517816	3919.56	HMOX1	heme oxygenase 1
