GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
107985876	3.30e-02	9.65e-03	0.4208	-2.5881583	-1.0890377	32.27	LOC107985876	uncharacterized LOC107985876
9725	3.31e-02	9.67e-03	0.1074	-2.5874966	-0.277885	4033.35	TMEM63A	transmembrane protein 63A
100505869	3.31e-02	9.67e-03	0.3517	2.5872687	0.9099374	214.64	CFAP58-DT	CFAP58 divergent transcript
100423004	3.31e-02	9.68e-03	0.2624	-2.5870398	-0.6788591	41.59	MIR4315-1	microRNA 4315-1
7520	3.32e-02	9.72e-03	0.1151	2.5856718	0.2976933	11415.4	XRCC5	X-ray repair cross complementing 5
100134868	3.32e-02	9.72e-03	0.2914	-2.5855728	-0.7535611	34.25	LOC100134868	uncharacterized LOC100134868
85012	3.33e-02	9.73e-03	0.2171	-2.5853612	-0.5611717	179.45	TCEAL3	transcription elongation factor A like 3
161145	3.33e-02	9.74e-03	0.1981	2.5850115	0.5119923	1164.99	TMEM229B	transmembrane protein 229B
5205	3.33e-02	9.76e-03	0.323	-2.584349	-0.8347692	48.81	ATP8B1	ATPase phospholipid transporting 8B1
105378228	3.34e-02	9.77e-03	0.394	2.5840292	1.017992	31.71	LOC105378228	uncharacterized LOC105378228
6598	3.34e-02	9.76e-03	0.1724	2.5840448	0.4454747	2086.16	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
51530	3.34e-02	9.78e-03	0.1798	2.5834101	0.464596	413.88	ZC3HC1	zinc finger C3HC-type containing 1
113218486	3.34e-02	9.79e-03	0.5371	-2.5832467	-1.3873716	174.06	MIR10392	microRNA 10392
646127	3.34e-02	9.79e-03	0.407	-2.5830748	-1.0513725	21.47	TERF1P7	TERF1 pseudogene 7
23186	3.35e-02	9.80e-03	0.2089	-2.5826862	-0.5395684	1537.98	RCOR1	REST corepressor 1
81579	3.35e-02	9.81e-03	0.2376	-2.5825438	-0.6135183	237.77	PLA2G12A	phospholipase A2 group XIIA
8704	3.35e-02	9.82e-03	0.2764	2.5821592	0.7135819	147	B4GALT2	beta-1,4-galactosyltransferase 2
105372859	3.36e-02	9.84e-03	0.2443	-2.5812737	-0.6307104	66.67	LOC105372859	uncharacterized LOC105372859
101929072	3.36e-02	9.86e-03	0.1751	-2.580648	-0.4517784	313.06	MICA-AS1	MICA antisense RNA 1
55837	3.37e-02	9.87e-03	0.1164	2.5803008	0.3002495	1841.63	EAPP	E2F associated phosphoprotein
654	3.37e-02	9.90e-03	0.2675	2.5793364	0.6900241	453.01	BMP6	bone morphogenetic protein 6
23205	3.37e-02	9.90e-03	0.1368	2.5793479	0.352807	343.84	ACSBG1	acyl-CoA synthetase bubblegum family member 1
10328	3.38e-02	9.93e-03	0.1156	2.5784286	0.2981334	835.53	EMC8	ER membrane protein complex subunit 8
8897	3.38e-02	9.93e-03	0.1781	-2.5781588	-0.4591108	8221.15	MTMR3	myotubularin related protein 3
114034	3.39e-02	9.94e-03	0.1518	2.5779719	0.3913591	418.52	TOE1	target of EGR1, exonuclease
55640	3.39e-02	9.94e-03	0.2445	2.5777359	0.6302686	774.47	FLVCR2	FLVCR heme transporter 2
23677	3.39e-02	9.95e-03	0.3498	-2.5776585	-0.901642	43.27	SH3BP4	SH3 domain binding protein 4
11127	3.39e-02	9.95e-03	0.2758	-2.5774175	-0.7109155	68.03	KIF3A	kinesin family member 3A
27044	3.39e-02	9.96e-03	0.1307	-2.5773691	-0.3368411	4339.63	SND1	staphylococcal nuclease and tudor domain containing 1
25780	3.39e-02	9.97e-03	0.2799	-2.5767015	-0.7213166	326.7	RASGRP3	RAS guanyl releasing protein 3
100506142	3.39e-02	9.97e-03	0.3812	-2.5767241	-0.9822548	42.65	RHOQ-AS1	RHOQ antisense RNA 1
23660	3.40e-02	9.99e-03	0.1611	2.5762032	0.4150842	504.89	ZKSCAN5	zinc finger with KRAB and SCAN domains 5
1564	3.40e-02	9.99e-03	0.2446	-2.5762182	-0.6301818	182.47	CYP2D7	cytochrome P450 family 2 subfamily D member 7 (gene/pseudogene)
90379	3.40e-02	9.99e-03	0.1325	-2.5760393	-0.3413927	2585.29	DCAF15	DDB1 and CUL4 associated factor 15
102723765	3.40e-02	1.00e-02	0.6072	2.5759054	1.5639723	22.29	LOC102723765	uncharacterized LOC102723765
79089	3.40e-02	1.00e-02	0.1225	2.5759538	0.3156024	4717.02	TMUB2	transmembrane and ubiquitin like domain containing 2
55211	3.40e-02	1.00e-02	0.5953	-2.5757399	-1.533369	16.51	DPPA4	developmental pluripotency associated 4
259307	3.40e-02	1.00e-02	0.2416	-2.5755701	-0.6223459	146.04	IL4I1	interleukin 4 induced 1
349114	3.40e-02	1.00e-02	0.1606	-2.5755038	-0.4136887	424.1	LINC00265	long intergenic non-protein coding RNA 265
101928055	3.40e-02	1.00e-02	0.2213	-2.57538	-0.5700418	406.95	LOC101928055	replaced by ID 101928032
5196	3.40e-02	1.00e-02	0.2944	-2.5749942	-0.7581331	3663.09	PF4	platelet factor 4
84928	3.40e-02	1.00e-02	0.3019	-2.5750085	-0.7773628	130.37	TMEM209	transmembrane protein 209
83607	3.41e-02	1.00e-02	0.1696	-2.574761	-0.4366274	613.62	AMMECR1L	AMMECR1 like
109864281	3.41e-02	1.01e-02	0.3004	2.5739176	0.7731767	321.52	RNA5-8SN2	RNA, 5.8S ribosomal N2
9737	3.43e-02	1.01e-02	0.3719	-2.5722642	-0.9566639	163.42	GPRASP1	G protein-coupled receptor associated sorting protein 1
29922	3.44e-02	1.01e-02	0.2768	2.5716075	0.7118399	120.72	NME7	NME/NM23 family member 7
10178	3.44e-02	1.01e-02	0.4144	-2.5714353	-1.065571	146.87	TENM1	teneurin transmembrane protein 1
3804	3.44e-02	1.01e-02	0.2738	2.5713533	0.7041392	116.35	KIR2DL3	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3
53918	3.44e-02	1.01e-02	0.1663	2.5709188	0.4276102	1018.41	PELO	pelota mRNA surveillance and ribosome rescue factor
100310756	3.45e-02	1.02e-02	0.1643	2.5701205	0.422364	354.08	LOC100310756	uncharacterized LOC100310756
84892	3.45e-02	1.02e-02	0.1974	-2.5697548	-0.5072079	290.4	POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)
140699	3.45e-02	1.02e-02	0.1978	-2.5697881	-0.5083877	115.42	MROH8	maestro heat like repeat family member 8
10280	3.45e-02	1.02e-02	0.1424	2.5695747	0.3658592	1512.52	SIGMAR1	sigma non-opioid intracellular receptor 1
55350	3.45e-02	1.02e-02	0.2219	-2.5693193	-0.5700276	2412.84	VNN3P	vanin 3, pseudogene
105369402	3.46e-02	1.02e-02	0.4761	2.5690279	1.2231129	492.63	LOC105369402	uncharacterized LOC105369402
6925	3.46e-02	1.02e-02	0.2968	-2.5685904	-0.7624271	325.89	TCF4	transcription factor 4
5303	3.46e-02	1.02e-02	0.1808	2.5682113	0.464216	213.55	PIN4	peptidylprolyl cis/trans isomerase, NIMA-interacting 4
105379193	3.46e-02	1.02e-02	0.2546	-2.5680574	-0.6537127	48.52	LOC105379193	uncharacterized LOC105379193
101927021	3.46e-02	1.02e-02	0.2119	2.5680065	0.5442419	96.57	ZFAND2A-DT	ZFAND2A divergent transcript
23236	3.46e-02	1.02e-02	0.429	-2.5679702	-1.101684	46.12	PLCB1	phospholipase C beta 1
636	3.46e-02	1.02e-02	0.3514	-2.567885	-0.9023432	68.65	BICD1	BICD cargo adaptor 1
3712	3.46e-02	1.02e-02	0.1362	2.567747	0.3497454	1237.27	IVD	isovaleryl-CoA dehydrogenase
7574	3.46e-02	1.02e-02	0.1979	-2.5676566	-0.508105	261.29	ZNF26	zinc finger protein 26
57568	3.47e-02	1.03e-02	0.3096	-2.5672585	-0.7949026	1362.57	SIPA1L2	signal induced proliferation associated 1 like 2
8526	3.47e-02	1.02e-02	0.21	-2.5672801	-0.5391634	249.44	DGKE	diacylglycerol kinase epsilon
100996342	3.47e-02	1.02e-02	0.5596	-2.5673741	-1.4365912	16.54	LINC01664	long intergenic non-protein coding RNA 1664
57673	3.47e-02	1.03e-02	0.4297	-2.5671066	-1.1030505	34.73	BEND3	BEN domain containing 3
51150	3.48e-02	1.03e-02	0.1198	-2.5662236	-0.3074366	5374.68	SDF4	stromal cell derived factor 4
23586	3.48e-02	1.03e-02	0.2712	2.5662339	0.6960224	3793.68	RIGI	RNA sensor RIG-I
503538	3.48e-02	1.03e-02	0.1683	2.5659047	0.431887	189.08	A1BG-AS1	A1BG antisense RNA 1
112268267	3.48e-02	1.03e-02	0.2188	2.5657225	0.5613102	3469.68	LOC112268267	uncharacterized LOC112268267
79882	3.48e-02	1.03e-02	0.1179	-2.5656762	-0.3024353	498.55	ZC3H14	zinc finger CCCH-type containing 14
56675	3.48e-02	1.03e-02	0.3894	-2.5652522	-0.9989276	41.37	NRIP3	nuclear receptor interacting protein 3
7248	3.48e-02	1.03e-02	0.1475	-2.5651442	-0.3784387	1141.08	TSC1	TSC complex subunit 1
1434	3.48e-02	1.03e-02	0.1528	2.5650235	0.3918392	1103.43	CSE1L	chromosome segregation 1 like
131474	3.49e-02	1.03e-02	0.2175	2.5645908	0.5577714	273.92	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4
57623	3.49e-02	1.03e-02	0.1432	-2.5642497	-0.3672833	551.79	ZFAT	zinc finger and AT-hook domain containing
54550	3.49e-02	1.03e-02	0.3269	-2.5640537	-0.8382558	885.19	NECAB2	N-terminal EF-hand calcium binding protein 2
192670	3.49e-02	1.04e-02	0.2112	-2.5638332	-0.5415491	3814.36	AGO4	argonaute RISC component 4
23263	3.49e-02	1.04e-02	0.43	-2.5638685	-1.1025361	70.39	MCF2L	MCF.2 cell line derived transforming sequence like
4862	3.49e-02	1.04e-02	0.4504	-2.5637337	-1.1547795	44.3	NPAS2	neuronal PAS domain protein 2
85007	3.49e-02	1.04e-02	0.0777	2.5634481	0.1992932	4410.73	PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase
149478	3.50e-02	1.04e-02	0.3085	-2.5629053	-0.7906538	101.16	BTBD19	BTB domain containing 19
102723766	3.50e-02	1.04e-02	0.417	2.5628452	1.0686521	40.34	LINC02362	long intergenic non-protein coding RNA 2362
23530	3.50e-02	1.04e-02	0.2059	-2.5628882	-0.5278219	457.94	NNT	nicotinamide nucleotide transhydrogenase
102724190	3.50e-02	1.04e-02	0.3897	-2.5623847	-0.9986264	202.88	LINC02289	long intergenic non-protein coding RNA 2289
100313892	3.50e-02	1.04e-02	0.3886	-2.5620664	-0.9957343	21.1	MIR761	microRNA 761
10296	3.50e-02	1.04e-02	0.1537	-2.5621682	-0.3938203	3525.89	MAEA	macrophage erythroblast attacher, E3 ubiquitin ligase
124930	3.50e-02	1.04e-02	0.2991	-2.5621265	-0.7662323	56.48	ANKRD13B	ankyrin repeat domain 13B
80307	3.50e-02	1.04e-02	0.5982	2.5622457	1.5327506	48.08	FER1L4	fer-1 like family member 4 (pseudogene)
145483	3.50e-02	1.04e-02	0.143	2.5618984	0.3664279	216.83	FAM161B	FAM161 centrosomal protein B
4430	3.51e-02	1.04e-02	0.5721	-2.5617565	-1.4656007	20.4	MYO1B	myosin IB
102723922	3.51e-02	1.04e-02	0.3594	-2.5613659	-0.920577	113.69	LOC102723922	
100533184	3.51e-02	1.04e-02	0.3755	-2.5614158	-0.9617647	53.45	ARHGAP19-SLIT1	ARHGAP19-SLIT1 readthrough (NMD candidate)
5893	3.51e-02	1.04e-02	0.1732	-2.5614361	-0.4437644	457.84	RAD52	RAD52 homolog, DNA repair protein
55296	3.51e-02	1.04e-02	0.2186	2.5611353	0.5599606	152.28	TBC1D19	TBC1 domain family member 19
11059	3.51e-02	1.04e-02	0.2626	-2.5609983	-0.6726359	348.37	WWP1	WW domain containing E3 ubiquitin protein ligase 1
64236	3.52e-02	1.05e-02	0.1412	-2.5600536	-0.3615166	3617.36	PDLIM2	PDZ and LIM domain 2
7341	3.53e-02	1.05e-02	0.151	2.5593098	0.3864012	1886.49	SUMO1	small ubiquitin like modifier 1
11218	3.53e-02	1.05e-02	0.1466	-2.5588678	-0.3751684	442.9	DDX20	DEAD-box helicase 20
126147	3.53e-02	1.05e-02	0.4442	-2.5589245	-1.1367921	30.8	NTN5	netrin 5
6675	3.53e-02	1.05e-02	0.2975	2.558626	0.761075	270.48	UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1
2161	3.53e-02	1.05e-02	0.2784	-2.5585791	-0.7122923	325.97	F12	coagulation factor XII
51291	3.53e-02	1.05e-02	0.1587	-2.5586952	-0.4060083	17181.32	GMIP	GEM interacting protein
100289635	3.53e-02	1.05e-02	0.2038	-2.5584461	-0.5214418	188.37	ZNF605	zinc finger protein 605
8490	3.53e-02	1.05e-02	0.482	-2.5581601	-1.2329675	31.24	RGS5	regulator of G protein signaling 5
24144	3.54e-02	1.05e-02	0.112	-2.5575774	-0.2863874	2571.25	TFIP11	tuftelin interacting protein 11
51027	3.54e-02	1.05e-02	0.1959	2.5575144	0.5011314	305.3	BOLA1	bolA family member 1
51619	3.54e-02	1.05e-02	0.158	2.5574018	0.4041076	358.86	UBE2D4	ubiquitin conjugating enzyme E2 D4 (putative)
730013	3.54e-02	1.06e-02	0.3799	-2.5569257	-0.9712989	13.96	ABCC6P2	ATP binding cassette subfamily C member 6 pseudogene 2
105371870	3.54e-02	1.06e-02	0.384	-2.556723	-0.9816547	114.77	LOC105371870	uncharacterized LOC105371870
114818278	3.54e-02	1.06e-02	0.4173	-2.556734	-1.0669965	15.87	ZNF71-SMIM17	ZNF71-SMIM17 readthrough (NMD candidate)
117286	3.55e-02	1.06e-02	0.4779	-2.556509	-1.2217543	20.5	CIB3	calcium and integrin binding family member 3
11119	3.55e-02	1.06e-02	0.1485	2.5563229	0.3796234	10014.54	BTN3A1	butyrophilin subfamily 3 member A1
105372233	3.56e-02	1.06e-02	0.1994	-2.5552273	-0.5094483	96.74	BSG-AS1	BSG antisense RNA 1
23616	3.56e-02	1.06e-02	0.1827	-2.5551545	-0.4668284	6092.75	SH3BP1	SH3 domain binding protein 1
51126	3.56e-02	1.06e-02	0.1856	2.555089	0.4742698	460.21	NAA20	N-alpha-acetyltransferase 20, NatB catalytic subunit
80045	3.56e-02	1.06e-02	0.2255	-2.5546312	-0.5760449	233.57	GPR157	G protein-coupled receptor 157
386627	3.58e-02	1.07e-02	0.3101	-2.5531225	-0.7916467	69.51	SAP30L-AS1	SAP30L antisense RNA 1 (head to head)
6459	3.58e-02	1.07e-02	0.333	-2.553075	-0.8500663	19.52	SH3GL1P2	SH3 domain containing GRB2 like 1, endophilin A2 pseudogene 2
100128569	3.58e-02	1.07e-02	0.1899	-2.5530535	-0.4848194	380.37	TEKTIP1	tektin bundle interacting protein 1
9150	3.58e-02	1.07e-02	0.162	-2.5529107	-0.4135998	2323.23	CTDP1	CTD phosphatase subunit 1
105372840	3.58e-02	1.07e-02	0.4536	-2.5527759	-1.1580543	20.55	LINC01694	long intergenic non-protein coding RNA 1694
55218	3.58e-02	1.07e-02	0.2326	-2.5524855	-0.5937012	124.25	EXD2	exonuclease 3'-5' domain containing 2
3932	3.58e-02	1.07e-02	0.1952	2.5521608	0.4981946	6655.43	LCK	LCK proto-oncogene, Src family tyrosine kinase
9060	3.58e-02	1.07e-02	0.2462	-2.552208	-0.6282896	143.09	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2
5558	3.58e-02	1.07e-02	0.1365	2.5519739	0.3484715	252.12	PRIM2	DNA primase subunit 2
949	3.58e-02	1.07e-02	0.2049	-2.5519364	-0.5228562	481.86	SCARB1	scavenger receptor class B member 1
54994	3.58e-02	1.07e-02	0.1038	-2.5520302	-0.2648764	2433.75	GID8	GID complex subunit 8 homolog
3425	3.59e-02	1.07e-02	0.2419	-2.551578	-0.6171702	543.36	IDUA	alpha-L-iduronidase
4798	3.59e-02	1.07e-02	0.1074	-2.5514471	-0.2739906	1004.86	NFRKB	nuclear factor related to kappaB binding protein
594840	3.59e-02	1.07e-02	0.3058	-2.5512284	-0.7801803	28	ZFAT-AS1	ZFAT antisense RNA 1
138199	3.59e-02	1.07e-02	0.3839	-2.5512276	-0.9793932	92.64	CARNMT1	carnosine N-methyltransferase 1
79818	3.59e-02	1.07e-02	0.1405	2.5510384	0.3583568	767.79	ZNF552	zinc finger protein 552
100528007	3.59e-02	1.07e-02	0.1759	2.5509368	0.4485891	115.62	BORCS7-ASMT	BORCS7-ASMT readthrough (NMD candidate)
2065	3.59e-02	1.07e-02	0.5336	-2.5508162	-1.3610433	14.38	ERBB3	erb-b2 receptor tyrosine kinase 3
51366	3.59e-02	1.08e-02	0.1865	-2.5506839	-0.4755837	1856.87	UBR5	ubiquitin protein ligase E3 component n-recognin 5
400579	3.59e-02	1.08e-02	0.3908	2.5506488	0.9968862	13.34	LINC02076	long intergenic non-protein coding RNA 2076
285527	3.60e-02	1.08e-02	0.1824	-2.5499502	-0.4650029	611.43	FRYL	FRY like transcription coactivator
23125	3.60e-02	1.08e-02	0.1214	-2.5495099	-0.3095693	4727.34	CAMTA2	calmodulin binding transcription activator 2
10180	3.60e-02	1.08e-02	0.1123	2.5493853	0.2864116	4231.4	RBM6	RNA binding motif protein 6
10320	3.60e-02	1.08e-02	0.1235	-2.5491683	-0.3147505	6949.69	IKZF1	IKAROS family zinc finger 1
29803	3.60e-02	1.08e-02	0.1392	-2.5491719	-0.3548872	3085.02	REPIN1	replication initiator 1
22827	3.60e-02	1.08e-02	0.1371	2.5490447	0.3493918	3665.98	PUF60	poly(U) binding splicing factor 60
124997	3.60e-02	1.08e-02	0.1494	-2.5490835	-0.3808174	1784.27	WDR81	WD repeat domain 81
9061	3.61e-02	1.08e-02	0.2156	2.5486089	0.5495491	1972.72	PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1
11124	3.61e-02	1.08e-02	0.127	2.5483775	0.3237708	913.61	FAF1	Fas associated factor 1
64422	3.61e-02	1.08e-02	0.1677	2.5476681	0.4273393	3885.05	ATG3	autophagy related 3
3139	3.62e-02	1.09e-02	0.2381	2.5472211	0.6065181	6334.53	HLA-L	major histocompatibility complex, class I, L (pseudogene)
9422	3.62e-02	1.09e-02	0.1027	-2.5468177	-0.2616016	664.33	ZNF264	zinc finger protein 264
285203	3.63e-02	1.09e-02	0.3113	-2.5458139	-0.7925872	96.91	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase
4863	3.64e-02	1.09e-02	0.2068	-2.5447138	-0.5262471	437.7	NPAT	nuclear protein, coactivator of histone transcription
727856	3.64e-02	1.09e-02	0.2037	-2.5446835	-0.518242	176.8	DDX11L16	DEAD/H-box helicase 11 like 16 (pseudogene)
647070	3.64e-02	1.09e-02	0.2156	-2.5443979	-0.5486809	144.35	DHX9-AS1	DHX9 antisense RNA 1
340654	3.65e-02	1.10e-02	0.5022	2.5439623	1.2776485	172.34	LIPM	lipase family member M
101929828	3.65e-02	1.10e-02	0.3238	2.543848	0.8237348	18.13	LOC101929828	uncharacterized LOC101929828
80741	3.65e-02	1.10e-02	0.2199	2.5434174	0.5592335	210.93	LY6G5C	lymphocyte antigen 6 family member G5C
4946	3.65e-02	1.10e-02	0.2044	-2.5434361	-0.5198482	123041.08	OAZ1	ornithine decarboxylase antizyme 1
161291	3.66e-02	1.10e-02	0.5933	-2.5426821	-1.508531	12.33	TMEM30B	transmembrane protein 30B
64581	3.66e-02	1.10e-02	0.2114	-2.5423243	-0.5373299	5496.91	CLEC7A	C-type lectin domain containing 7A
8914	3.66e-02	1.10e-02	0.2041	2.5421813	0.5188061	344.18	TIMELESS	timeless circadian regulator
51129	3.67e-02	1.10e-02	0.5169	-2.5412116	-1.3136098	13.2	ANGPTL4	angiopoietin like 4
112268124	3.68e-02	1.11e-02	0.3027	-2.5407903	-0.7691546	186.47	BAZ1A-AS1	BAZ1A antisense RNA 1
53938	3.68e-02	1.11e-02	0.2337	2.5406856	0.5936483	287.1	PPIL3	peptidylprolyl isomerase like 3
64081	3.68e-02	1.11e-02	0.247	-2.5405906	-0.627596	81.61	PBLD	phenazine biosynthesis like protein domain containing
5313	3.68e-02	1.11e-02	0.4847	-2.5402587	-1.2313356	16.44	PKLR	pyruvate kinase L/R
9351	3.68e-02	1.11e-02	0.2858	-2.5403434	-0.7260859	153.85	NHERF2	NHERF family PDZ scaffold protein 2
10739	3.68e-02	1.11e-02	0.4568	-2.5402433	-1.1603769	25.33	RFPL2	ret finger protein like 2
10469	3.68e-02	1.11e-02	0.1607	2.5397557	0.4082225	759.2	TIMM44	translocase of inner mitochondrial membrane 44
1201	3.68e-02	1.11e-02	0.1199	2.5396502	0.304572	3367.5	CLN3	CLN3 lysosomal/endosomal transmembrane protein, battenin
57820	3.69e-02	1.11e-02	0.196	2.539403	0.4977054	448.26	CCNB1IP1	cyclin B1 interacting protein 1
146057	3.69e-02	1.11e-02	0.2636	-2.5392331	-0.6692598	322.23	TTBK2	tau tubulin kinase 2
101928487	3.69e-02	1.11e-02	0.2645	2.5384971	0.6715457	78.91	LOC101928487	uncharacterized LOC101928487
2620	3.70e-02	1.12e-02	0.4444	-2.5379168	-1.1279623	20.83	GAS2	growth arrest specific 2
84222	3.70e-02	1.12e-02	0.2394	2.537818	0.6075011	196.31	TMEM191A	transmembrane protein 191A (pseudogene)
79109	3.71e-02	1.12e-02	0.0745	2.5371697	0.1889939	1769.03	MAPKAP1	MAPK associated protein 1
400759	3.71e-02	1.12e-02	0.5322	2.5366548	1.3499185	219.88	GBP1P1	guanylate binding protein 1 pseudogene 1
107987118	3.71e-02	1.12e-02	0.2252	-2.5366795	-0.571155	234.06	LOC107987118	replaced by ID 401548
7273	3.71e-02	1.12e-02	0.1965	-2.5363969	-0.4982846	1311.11	TTN	titin
130535	3.71e-02	1.12e-02	0.2366	-2.536356	-0.6000948	311.44	KCTD18	potassium channel tetramerization domain containing 18
100130742	3.71e-02	1.12e-02	0.4195	-2.5363341	-1.0638704	64.16	LRRC69	leucine rich repeat containing 69
3726	3.71e-02	1.12e-02	0.2623	-2.5363928	-0.6653845	15050.35	JUNB	JunB proto-oncogene, AP-1 transcription factor subunit
2241	3.72e-02	1.12e-02	0.3212	-2.5357706	-0.814578	97.13	FER	FER tyrosine kinase
114827	3.72e-02	1.12e-02	0.4821	-2.5355833	-1.2224346	21.18	FHAD1	forkhead associated phosphopeptide binding domain 1
10555	3.72e-02	1.12e-02	0.2118	2.5355994	0.537036	4364.23	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2
113146	3.72e-02	1.12e-02	0.5173	-2.5353637	-1.3115847	29.68	AHNAK2	AHNAK nucleoprotein 2
100505591	3.72e-02	1.12e-02	0.3381	-2.5351256	-0.8570009	30.83	LRRC3C	leucine rich repeat containing 3C
51493	3.72e-02	1.12e-02	0.1658	2.5351488	0.4202459	2026.89	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase
23233	3.72e-02	1.12e-02	0.1937	-2.534973	-0.4911298	180.45	EXOC6B	exocyst complex component 6B
8428	3.72e-02	1.13e-02	0.1097	-2.5348352	-0.2781899	2958.45	STK24	serine/threonine kinase 24
597	3.72e-02	1.13e-02	0.3131	2.5346891	0.7935631	3299.89	BCL2A1	BCL2 related protein A1
161253	3.72e-02	1.13e-02	0.2089	-2.5345906	-0.5293849	2325.43	REM2	RRAD and GEM like GTPase 2
100505746	3.72e-02	1.13e-02	0.1377	2.5344884	0.349015	6327.55	ITGB2-AS1	ITGB2 antisense RNA 1
57047	3.72e-02	1.13e-02	0.555	-2.5343365	-1.406546	28.75	PLSCR2	phospholipid scramblase 2
90956	3.73e-02	1.13e-02	0.1477	2.5337805	0.3741988	722.92	ADCK2	aarF domain containing kinase 2
1455	3.73e-02	1.13e-02	0.171	-2.5337107	-0.4332507	7067.62	CSNK1G2	casein kinase 1 gamma 2
9620	3.73e-02	1.13e-02	0.3481	-2.533714	-0.8820499	90.4	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1
9804	3.73e-02	1.13e-02	0.1374	2.5335356	0.348021	1392.51	TOMM20	translocase of outer mitochondrial membrane 20
9467	3.73e-02	1.13e-02	0.2249	-2.5335	-0.5697477	1310.68	SH3BP5	SH3 domain binding protein 5
596	3.73e-02	1.13e-02	0.2189	-2.5334805	-0.5545411	678.01	BCL2	BCL2 apoptosis regulator
1058	3.73e-02	1.13e-02	0.5291	2.5333206	1.3403678	39.59	CENPA	centromere protein A
105369724	3.73e-02	1.13e-02	0.5772	-2.5328981	-1.4619952	13.36	LOC105369724	uncharacterized LOC105369724
9020	3.74e-02	1.13e-02	0.1398	-2.5324863	-0.3541497	2041.07	MAP3K14	mitogen-activated protein kinase kinase kinase 14
102465491	3.74e-02	1.13e-02	0.4656	-2.5324728	-1.1790825	10.94	MIR6819	microRNA 6819
23092	3.74e-02	1.13e-02	0.2053	-2.5321972	-0.519738	7831.63	ARHGAP26	Rho GTPase activating protein 26
10597	3.74e-02	1.13e-02	0.3136	2.5318398	0.7938646	76.66	TRAPPC2B	trafficking protein particle complex subunit 2B
11339	3.75e-02	1.14e-02	0.427	2.5308157	1.0806463	37.11	OIP5	Opa interacting protein 5
375	3.76e-02	1.14e-02	0.1099	-2.5297314	-0.2780646	19585.49	ARF1	ADP ribosylation factor 1
1027	3.77e-02	1.14e-02	0.2173	-2.5294767	-0.5496397	1854.15	CDKN1B	cyclin dependent kinase inhibitor 1B
51603	3.77e-02	1.14e-02	0.1256	2.529378	0.3176498	932.01	METTL13	methyltransferase 13, eEF1A lysine and N-terminal methyltransferase
6262	3.77e-02	1.14e-02	0.6185	-2.5290206	-1.5642995	47.39	RYR2	ryanodine receptor 2
112268189	3.77e-02	1.14e-02	0.4438	-2.5289748	-1.122372	8.16	LOC112268189	
84445	3.77e-02	1.14e-02	0.2011	-2.5287258	-0.5086247	520.27	LZTS2	leucine zipper tumor suppressor 2
284593	3.78e-02	1.15e-02	0.3906	2.5276447	0.9871906	9.28	FAM41C	family with sequence similarity 41 member C
5090	3.78e-02	1.15e-02	0.2563	-2.5276199	-0.6478463	285.79	PBX3	PBX homeobox 3
283194	3.79e-02	1.15e-02	0.5783	-2.5271604	-1.4615542	16.43	LOC283194	uncharacterized LOC283194
6601	3.79e-02	1.15e-02	0.0942	-2.5271021	-0.2379322	3759.87	SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2
9946	3.79e-02	1.15e-02	0.2281	2.5271927	0.5764332	326.12	CRYZL1	crystallin zeta like 1
101929200	3.79e-02	1.15e-02	0.3472	-2.5268336	-0.8772989	23.92	LOC101929200	uncharacterized LOC101929200
101928290	3.79e-02	1.15e-02	0.3678	-2.5267554	-0.929292	171.49	PLBD1-AS1	PLBD1 antisense RNA 1
1621	3.80e-02	1.15e-02	0.5596	-2.5259343	-1.4134368	17.59	DBH	dopamine beta-hydroxylase
114879	3.80e-02	1.15e-02	0.1755	-2.5259246	-0.4432641	1116.9	OSBPL5	oxysterol binding protein like 5
79183	3.80e-02	1.15e-02	0.136	-2.5257346	-0.3434158	627.1	TTPAL	alpha tocopherol transfer protein like
105374264	3.80e-02	1.16e-02	0.6332	-2.5251353	-1.5990276	11.04	LOC105374264	uncharacterized LOC105374264
10112	3.80e-02	1.16e-02	0.4706	2.5253536	1.1884143	68.91	KIF20A	kinesin family member 20A
79150	3.80e-02	1.16e-02	0.2674	-2.5252922	-0.6752282	11.25	MGC4859	uncharacterized LOC79150
2017	3.80e-02	1.16e-02	0.2916	-2.5254461	-0.736397	473.29	CTTN	cortactin
7421	3.80e-02	1.16e-02	0.1761	-2.5253549	-0.4447095	976.83	VDR	vitamin D receptor
