GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
613266	4.06e-01	3.44e-02	0.242	2.1149663	0.51174414	14.61	LOC613266	uncharacterized LOC613266
6899	4.06e-01	3.46e-02	0.5917	-2.1126065	-1.25001037	23.98	TBX1	T-box transcription factor 1
129138	4.06e-01	3.45e-02	0.0932	-2.1138247	-0.19693342	322.48	ANKRD54	ankyrin repeat domain 54
158584	4.06e-01	3.46e-02	0.1632	2.1134693	0.34487117	107.39	FAAH2	fatty acid amide hydrolase 2
102724919	4.07e-01	3.48e-02	0.1525	2.1109791	0.32197009	90.56	PDC-AS1	PDC antisense RNA 1
344657	4.07e-01	3.48e-02	0.315	2.1105008	0.66482663	9.26	LRRIQ4	leucine rich repeats and IQ motif containing 4
55324	4.07e-01	3.48e-02	0.0848	-2.1102703	-0.17885739	747.86	ABCF3	ATP binding cassette subfamily F member 3
105378210	4.07e-01	3.47e-02	0.3383	2.1115588	0.71431148	39.31	LOC105378210	uncharacterized LOC105378210
8636	4.07e-01	3.47e-02	0.1266	-2.1119216	-0.26736715	240.77	SSNA1	SS nuclear autoantigen 1
105369869	4.07e-01	3.47e-02	0.1304	2.1113817	0.27537156	85.21	LOC105369869	
105370182	4.07e-01	3.48e-02	0.2853	2.1108187	0.60220623	63.69	LOC105370182	uncharacterized LOC105370182
100885777	4.07e-01	3.47e-02	0.2997	2.1117492	0.63280256	16.89	PCCA-AS1	PCCA antisense RNA 1
10743	4.07e-01	3.47e-02	0.2184	-2.1115784	-0.46114577	781.92	RAI1	retinoic acid induced 1
9146	4.07e-01	3.48e-02	0.0931	-2.1111095	-0.19656009	883.38	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate
55959	4.07e-01	3.48e-02	0.0998	-2.1104197	-0.21057503	831.43	SULF2	sulfatase 2
101929064	4.07e-01	3.49e-02	0.218	2.1096898	0.46001369	75.88	MAPK10-AS1	MAPK10 antisense RNA 1
100874237	4.07e-01	3.49e-02	0.1877	2.1092427	0.39593786	119.13	CACNA2D3-AS1	CACNA2D3 antisense RNA 1
215	4.07e-01	3.49e-02	0.3107	-2.1092322	-0.65531705	51.29	ABCD1	ATP binding cassette subfamily D member 1
8853	4.08e-01	3.50e-02	0.1379	-2.1078049	-0.29062882	1233.08	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2
6804	4.08e-01	3.50e-02	0.1596	-2.1080152	-0.33640009	3110.04	STX1A	syntaxin 1A
4628	4.08e-01	3.50e-02	0.0873	-2.1078175	-0.18395974	6123.74	MYH10	myosin heavy chain 10
101927987	4.09e-01	3.52e-02	0.2558	2.1057889	0.53864813	30.04	CTNNA2-AS1	CTNNA2 antisense RNA 1
55240	4.09e-01	3.52e-02	0.2236	2.1065158	0.47095613	37.72	STEAP3	STEAP3 metalloreductase
222161	4.09e-01	3.52e-02	0.1205	2.1057625	0.25383495	304.73	DKFZP586I1420	uncharacterized protein DKFZp586I1420
64077	4.09e-01	3.52e-02	0.1942	-2.1061771	-0.40901467	432.38	LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase
9144	4.09e-01	3.51e-02	0.2641	-2.1069002	-0.55634404	217.22	SYNGR2	synaptogyrin 2
54808	4.09e-01	3.52e-02	0.082	2.1064109	0.17277145	1169.04	DYM	dymeclin
100132815	4.09e-01	3.52e-02	0.1375	2.1057664	0.28959765	453.7	IPO5P1	importin 5 pseudogene 1
388524	4.09e-01	3.52e-02	0.1656	2.1057167	0.34875686	323.87	RPSA2	ribosomal protein SA 2
146760	4.09e-01	3.52e-02	0.1564	-2.1054765	-0.32931017	449.04	RTN4RL1	reticulon 4 receptor like 1
23387	4.09e-01	3.53e-02	0.0965	-2.1052305	-0.20321539	2442.89	SIK3	SIK family kinase 3
102723733	4.09e-01	3.53e-02	0.4746	-2.1050359	-0.99909439	17.55	LOC102723733	uncharacterized LOC102723733
83659	4.10e-01	3.54e-02	0.3157	2.1039148	0.66410737	12.75	TEKT1	tektin 1
9130	4.10e-01	3.54e-02	0.092	-2.1036441	-0.19363108	522.12	FAM50A	family with sequence similarity 50 member A
7879	4.10e-01	3.55e-02	0.0824	-2.102961	-0.17335892	2188.12	RAB7A	RAB7A, member RAS oncogene family
341676	4.10e-01	3.55e-02	0.1343	2.1028702	0.28237081	103.79	NEK5	NIMA related kinase 5
89932	4.10e-01	3.55e-02	0.2047	2.1029196	0.43043557	380.83	PAPLN	papilin, proteoglycan like sulfated glycoprotein
26502	4.10e-01	3.55e-02	0.0879	-2.1031627	-0.18482295	649.13	NARF	nuclear prelamin A recognition factor
284656	4.10e-01	3.55e-02	0.1378	-2.1020514	-0.28959143	433.82	EPHA10	EPH receptor A10
115019	4.10e-01	3.55e-02	0.4846	-2.1024063	-1.01890445	19.56	SLC26A9	solute carrier family 26 member 9
106660613	4.10e-01	3.55e-02	0.1454	2.1022205	0.30559763	79.43	LINC00680-GUSBP4	LINC00680-GUSBP4 readthrough
286184	4.10e-01	3.56e-02	0.1847	2.102026	0.38828223	45.62	LINC01289	long intergenic non-protein coding RNA 1289
23768	4.10e-01	3.56e-02	0.1703	2.1017178	0.35788012	5212.9	FLRT2	fibronectin leucine rich transmembrane protein 2
105374179	4.10e-01	3.56e-02	0.2735	2.1009325	0.57467472	10.67	LOC105374179	uncharacterized LOC105374179
101927590	4.10e-01	3.56e-02	0.1996	-2.1009266	-0.41937121	26.6	LINC01166	long intergenic non-protein coding RNA 1166
8270	4.11e-01	3.57e-02	0.1911	-2.1006494	-0.40151337	190.17	LAGE3	L antigen family member 3
2318	4.11e-01	3.57e-02	0.2905	-2.0998884	-0.60994177	310.7	FLNC	filamin C
9379	4.11e-01	3.58e-02	0.2219	-2.0993546	-0.46579552	2731.93	NRXN2	neurexin 2
319089	4.11e-01	3.58e-02	0.2556	2.0993595	0.53669955	84.34	TTC6	tetratricopeptide repeat domain 6
550631	4.11e-01	3.58e-02	0.1176	-2.0993551	-0.24687893	119.58	CCDC157	coiled-coil domain containing 157
100506860	4.11e-01	3.58e-02	0.195	2.0990432	0.40922695	132.63	LINC00513	long intergenic non-protein coding RNA 513
553115	4.11e-01	3.61e-02	0.1048	-2.0961652	-0.2196824	708.34	PEF1	penta-EF-hand domain containing 1
105373872	4.11e-01	3.60e-02	0.3779	2.0965626	0.79229983	20.32	LOC105373872	uncharacterized LOC105373872
105377116	4.11e-01	3.60e-02	0.1661	2.0965317	0.34824984	105.36	LOC105377116	
105375010	4.11e-01	3.59e-02	0.5539	2.0975453	1.1617658	10.28	LOC105375010	uncharacterized LOC105375010
107986699	4.11e-01	3.60e-02	0.203	2.0966032	0.4256448	91.84	LOC107986699	uncharacterized LOC107986699
55684	4.11e-01	3.58e-02	0.0891	-2.0987233	-0.18702235	1235.99	RABL6	RAB, member RAS oncogene family like 6
6585	4.11e-01	3.60e-02	0.1516	-2.097005	-0.31786349	2768.42	SLIT1	slit guidance ligand 1
102466719	4.11e-01	3.59e-02	0.309	-2.0977976	-0.64815949	22.75	MIR6716	microRNA 6716
7301	4.11e-01	3.59e-02	0.1053	-2.0975606	-0.2207828	3544.07	TYRO3	TYRO3 protein tyrosine kinase
752014	4.11e-01	3.59e-02	0.1596	-2.097677	-0.33473952	69.74	CEMP1	cementum protein 1
10594	4.11e-01	3.60e-02	0.088	-2.0972678	-0.18465185	4436.96	PRPF8	pre-mRNA processing factor 8
101929141	4.11e-01	3.60e-02	0.1769	2.0973787	0.37108028	183.82	LOC101929141	coiled-coil domain-containing protein 144A-like
91133	4.11e-01	3.60e-02	0.09	2.0968946	0.18869693	622.45	L3MBTL4	L3MBTL histone methyl-lysine binding protein 4
105372008	4.11e-01	3.59e-02	0.2593	2.0976771	0.54385288	48.19	LOC105372008	uncharacterized LOC105372008
53615	4.11e-01	3.61e-02	0.1397	-2.096006	-0.29290668	854.73	MBD3	methyl-CpG binding domain protein 3
9929	4.11e-01	3.61e-02	0.0676	-2.0963621	-0.14170103	1648.83	JOSD1	Josephin domain containing 1
105373480	4.11e-01	3.61e-02	0.7081	-2.095781	-1.48405481	14.97	LOC105373480	uncharacterized LOC105373480
105375542	4.11e-01	3.61e-02	0.526	-2.0956244	-1.10235462	5.84	LOC105375542	uncharacterized LOC105375542
100288974	4.11e-01	3.61e-02	0.2038	2.0954371	0.42714805	29.68	BMS1P21	BMS1 pseudogene 21
644990	4.12e-01	3.62e-02	0.1773	2.0942878	0.37137683	26.37	THRB-AS1	THRB antisense RNA 1
5361	4.12e-01	3.63e-02	0.1484	-2.0934325	-0.31061221	2256.59	PLXNA1	plexin A1
64816	4.12e-01	3.63e-02	0.2747	2.0937796	0.57519892	14.06	CYP3A43	cytochrome P450 family 3 subfamily A member 43
399975	4.12e-01	3.63e-02	0.1775	2.0936504	0.37158702	180.26	LOC399975	uncharacterized LOC399975
112268106	4.12e-01	3.63e-02	0.1955	2.0937461	0.40942464	634.62	LOC112268106	uncharacterized LOC112268106
22905	4.12e-01	3.63e-02	0.1388	-2.0937335	-0.29056283	1533.63	EPN2	epsin 2
4248	4.12e-01	3.63e-02	0.0808	-2.093484	-0.1691131	1827.1	MGAT3	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
26155	4.12e-01	3.64e-02	0.0786	-2.092581	-0.16446419	740.1	NOC2L	NOC2 like nucleolar associated transcriptional repressor
105374985	4.12e-01	3.64e-02	0.2824	-2.0927551	-0.59101758	23.99	LOC105374985	
55131	4.12e-01	3.64e-02	0.07	2.0923654	0.14636683	984.68	RBM28	RNA binding motif protein 28
692094	4.12e-01	3.64e-02	0.1317	-2.0920072	-0.27551411	117.1	MSMP	microseminoprotein, prostate associated
100289511	4.12e-01	3.64e-02	0.1272	2.0920073	0.26602551	301.28	LOC100289511	uncharacterized LOC100289511
51744	4.13e-01	3.65e-02	0.3573	-2.0908288	-0.7470573	23.84	CD244	CD244 molecule
107987129	4.13e-01	3.66e-02	0.6783	-2.0907525	-1.41816571	9.41	LOC107987129	uncharacterized LOC107987129
27034	4.13e-01	3.65e-02	0.0639	-2.0911538	-0.1336869	804.96	ACAD8	acyl-CoA dehydrogenase family member 8
4247	4.13e-01	3.66e-02	0.1235	-2.0907006	-0.2582013	231.49	MGAT2	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
148281	4.13e-01	3.66e-02	0.2583	-2.0902116	-0.54000242	142.31	SYT6	synaptotagmin 6
153768	4.13e-01	3.66e-02	0.1814	2.0902661	0.37910867	267.62	PRELID2	PRELI domain containing 2
107985736	4.13e-01	3.67e-02	0.4305	2.0886104	0.89904677	23.1	LOC107985736	uncharacterized LOC107985736
200373	4.13e-01	3.66e-02	0.1186	2.0898335	0.24786786	339.43	CFAP221	cilia and flagella associated protein 221
100419170	4.13e-01	3.67e-02	0.4042	2.0889717	0.84431369	11.18	LOC100419170	toll like receptor 2 pseudogene
285636	4.13e-01	3.68e-02	0.113	2.0881248	0.23594354	551.08	RIMOC1	RAB7A interacting MON1-CCZ1 complex subunit 1
107986936	4.13e-01	3.67e-02	0.1502	2.0885921	0.31371289	70.81	LOC107986936	
112268043	4.13e-01	3.67e-02	0.1611	2.0887976	0.33644313	61.13	LOC112268043	
2189	4.13e-01	3.68e-02	0.157	-2.0882097	-0.3279221	111.68	FANCG	FA complementation group G
11253	4.13e-01	3.68e-02	0.0951	-2.0884654	-0.19870226	605.18	MAN1B1	mannosidase alpha class 1B member 1
8045	4.13e-01	3.68e-02	0.1622	-2.0881977	-0.33867114	80.17	RASSF7	Ras association domain family member 7
25980	4.13e-01	3.68e-02	0.1059	-2.0884687	-0.22107033	246.28	AAR2	AAR2 splicing factor
64900	4.13e-01	3.67e-02	0.2191	2.0889593	0.45773474	69.7	LPIN3	lipin 3
7709	4.13e-01	3.70e-02	0.0901	-2.0860991	-0.18792298	394.35	ZBTB17	zinc finger and BTB domain containing 17
126961	4.13e-01	3.70e-02	0.4402	-2.0861683	-0.91841659	7.05	H3C14	H3 clustered histone 14
107986295	4.13e-01	3.69e-02	0.2778	2.0863366	0.5795893	22.27	LOC107986295	
10769	4.13e-01	3.68e-02	0.0843	-2.0874888	-0.17598809	3019.6	PLK2	polo like kinase 2
105375688	4.13e-01	3.69e-02	0.2277	2.0866703	0.47515552	234.08	LOC105375688	uncharacterized LOC105375688
54836	4.13e-01	3.69e-02	0.2835	2.0871428	0.59170476	30.5	BSPRY	B-box and SPRY domain containing
374650	4.13e-01	3.70e-02	0.1868	2.0861878	0.38959881	93.83	GOLGA6L5P	golgin A6 family like 5, pseudogene
652965	4.13e-01	3.69e-02	0.5937	-2.0863192	-1.23871268	311.36	SNORA48	small nucleolar RNA, H/ACA box 48
56934	4.13e-01	3.69e-02	0.1156	-2.0872124	-0.24132254	2047.03	CA10	carbonic anhydrase 10
84911	4.13e-01	3.68e-02	0.1119	2.0874371	0.23360553	1004.94	ZNF382	zinc finger protein 382
107986347	4.13e-01	3.70e-02	0.1936	2.0858645	0.40384448	97.38	LOC107986347	uncharacterized LOC107986347
105369140	4.14e-01	3.70e-02	0.5926	-2.0855412	-1.23586794	12.78	LOC105369140	NBPF member 6 pseudogene
81544	4.14e-01	3.70e-02	0.1863	-2.0853533	-0.38858832	230.61	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5
23352	4.14e-01	3.76e-02	0.0819	-2.0787664	-0.17025125	5967.59	UBR4	ubiquitin protein ligase E3 component n-recognin 4
2048	4.14e-01	3.71e-02	0.2695	-2.0843494	-0.56163105	523.7	EPHB2	EPH receptor B2
105371637	4.14e-01	3.76e-02	0.2319	2.0788881	0.48201567	68.3	LOC105371637	uncharacterized LOC105371637
107985232	4.14e-01	3.71e-02	0.4473	-2.0847627	-0.93261324	10.3	LOC107985232	uncharacterized LOC107985232
9261	4.14e-01	3.74e-02	0.2607	-2.0810348	-0.5424923	308.23	MAPKAPK2	MAPK activated protein kinase 2
200424	4.14e-01	3.73e-02	0.3058	-2.0826355	-0.63684942	1229.18	TET3	tet methylcytosine dioxygenase 3
105373874	4.14e-01	3.74e-02	0.2713	2.0813011	0.56474822	79.95	LOC105373874	uncharacterized LOC105373874
84315	4.14e-01	3.76e-02	0.1081	-2.0796674	-0.22486442	247.81	MON1A	MON1 homolog A, secretory trafficking associated
105374116	4.14e-01	3.72e-02	0.4447	-2.0839027	-0.92667579	10.73	LOC105374116	uncharacterized LOC105374116
4889	4.14e-01	3.74e-02	0.1206	2.0812207	0.2510853	332.88	NPY5R	neuropeptide Y receptor Y5
23367	4.14e-01	3.75e-02	0.1021	-2.0798314	-0.21242962	4434.25	LARP1	La ribonucleoprotein 1, translational regulator
23286	4.14e-01	3.72e-02	0.1267	-2.0831895	-0.26398392	1043.18	WWC1	WW and C2 domain containing 1
51473	4.14e-01	3.74e-02	0.2031	2.0816516	0.42275596	91.87	DCDC2	doublecortin domain containing 2
105375153	4.14e-01	3.73e-02	0.3127	2.0823255	0.65120787	45.27	LOC105375153	
107986698	4.14e-01	3.76e-02	0.2239	2.0795046	0.46567333	172.3	LOC107986698	
23658	4.14e-01	3.75e-02	0.1207	2.0806915	0.25111115	315.21	LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated
8985	4.14e-01	3.71e-02	0.2075	-2.0843087	-0.43249706	231.92	PLOD3	procollagen-lysine,2-oxoglutarate 5-dioxygenase 3
10603	4.14e-01	3.75e-02	0.315	-2.0806359	-0.65529662	45.2	SH2B2	SH2B adaptor protein 2
23349	4.14e-01	3.71e-02	0.1425	-2.084206	-0.29708026	3864.5	PHF24	PHD finger protein 24
642938	4.14e-01	3.76e-02	0.1519	-2.0791794	-0.31578289	205.1	INSYN2A	inhibitory synaptic factor 2A
79684	4.14e-01	3.76e-02	0.1064	2.0788755	0.22118319	787.61	MSANTD2	Myb/SANT DNA binding domain containing 2
283431	4.14e-01	3.72e-02	0.2565	-2.0830403	-0.53432289	84.09	GAS2L3	growth arrest specific 2 like 3
100130238	4.14e-01	3.75e-02	0.3602	-2.0801394	-0.74932678	111.62	GALNT9-AS1	GALNT9 antisense RNA 1
105370210	4.14e-01	3.75e-02	0.3237	2.0804183	0.67349572	14.68	LOC105370210	uncharacterized LOC105370210
643382	4.14e-01	3.76e-02	0.4416	-2.0796306	-0.91838076	16.42	TMEM253	transmembrane protein 253
8128	4.14e-01	3.71e-02	0.5644	-2.0848871	-1.17678651	46.1	ST8SIA2	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2
23295	4.14e-01	3.75e-02	0.1927	-2.080787	-0.40098016	796.76	MGRN1	mahogunin ring finger 1
29948	4.14e-01	3.75e-02	0.4497	-2.079983	-0.93527834	23.8	OSGIN1	oxidative stress induced growth inhibitor 1
105371934	4.14e-01	3.73e-02	0.4136	-2.0821529	-0.86127063	29.31	LOC105371934	uncharacterized LOC105371934
105371981	4.14e-01	3.73e-02	0.484	-2.0827933	-1.00810574	18.54	LOC105371981	uncharacterized LOC105371981
1994	4.14e-01	3.74e-02	0.1216	-2.0814121	-0.25319538	1001.83	ELAVL1	ELAV like RNA binding protein 1
163175	4.14e-01	3.74e-02	0.1467	2.081685	0.30533646	538.27	LGI4	leucine rich repeat LGI family member 4
23640	4.14e-01	3.75e-02	0.1704	-2.0797713	-0.35437992	435.6	HSPBP1	HSPA (Hsp70) binding protein 1
191	4.14e-01	3.74e-02	0.0949	-2.0816709	-0.19761952	665.19	AHCY	adenosylhomocysteinase
100133286	4.14e-01	3.76e-02	0.2707	-2.0792141	-0.56291488	104.44	CBR1-AS1	CBR1 antisense RNA 1
9701	4.14e-01	3.74e-02	0.0673	-2.081829	-0.14001751	1557.32	PPP6R2	protein phosphatase 6 regulatory subunit 2
107986583	4.14e-01	3.77e-02	0.116	2.0781233	0.24105777	110.9	LOC107986583	uncharacterized LOC107986583
91283	4.14e-01	3.77e-02	0.0919	-2.0782109	-0.19089255	320.41	MSANTD3	Myb/SANT DNA binding domain containing 3
107984026	4.14e-01	3.77e-02	0.1309	2.0781499	0.27201875	155.46	LOC107984026	replaced by ID 728005
101929423	4.14e-01	3.77e-02	0.1626	2.077782	0.33786502	233.96	MEF2C-AS1	MEF2C antisense RNA 1
1128	4.14e-01	3.78e-02	0.1629	-2.0775482	-0.33836972	882.81	CHRM1	cholinergic receptor muscarinic 1
11006	4.14e-01	3.78e-02	0.2973	-2.0775374	-0.6176998	96.89	LILRB4	leukocyte immunoglobulin like receptor B4
57030	4.14e-01	3.78e-02	0.2079	-2.0772954	-0.43194661	4577.65	SLC17A7	solute carrier family 17 member 7
606495	4.14e-01	3.78e-02	0.1055	-2.0770102	-0.21909446	154.09	CYB5RL	cytochrome b5 reductase like
101927647	4.14e-01	3.79e-02	0.1907	2.0758584	0.39585095	85.51	LOC101927647	uncharacterized LOC101927647
107984113	4.14e-01	3.79e-02	0.2432	2.0758499	0.50485391	467.56	LOC107984113	uncharacterized LOC107984113
105374646	4.14e-01	3.79e-02	0.1573	2.0763699	0.32665475	122.08	LOC105374646	uncharacterized LOC105374646
105378532	4.14e-01	3.79e-02	0.5376	-2.0761157	-1.11622215	10.99	LOC105378532	uncharacterized LOC105378532
105370472	4.14e-01	3.79e-02	0.5662	-2.0758983	-1.17546754	7	LOC105370472	uncharacterized LOC105370472
321	4.14e-01	3.78e-02	0.1148	-2.0765844	-0.23830611	3007.72	APBA2	amyloid beta precursor protein binding family A member 2
27289	4.15e-01	3.80e-02	0.2889	-2.0749402	-0.59942698	730.02	RND1	Rho family GTPase 1
9724	4.15e-01	3.80e-02	0.0904	-2.0745498	-0.18751191	543.83	UTP14C	UTP14C small subunit processome component
105371630	4.15e-01	3.82e-02	0.1558	2.0731807	0.32306538	76.24	LOC105371630	uncharacterized LOC105371630
100506571	4.15e-01	3.82e-02	0.3656	-2.0731676	-0.75785542	30.22	LINC02809	long intergenic non-protein coding RNA 2809
790	4.15e-01	3.83e-02	0.0867	-2.071432	-0.17957604	434.46	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase
653784	4.15e-01	3.83e-02	0.1175	-2.0714345	-0.24330314	362.88	MZT2A	mitotic spindle organizing protein 2A
6533	4.15e-01	3.81e-02	0.216	-2.0733693	-0.44794618	395.36	SLC6A6	solute carrier family 6 member 6
9467	4.15e-01	3.82e-02	0.1221	-2.0727308	-0.25308626	976.5	SH3BP5	SH3 domain binding protein 5
7545	4.15e-01	3.83e-02	0.2042	2.0718909	0.4230145	208.29	ZIC1	Zic family member 1
132949	4.15e-01	3.82e-02	0.1266	2.0722514	0.2624304	529.96	AASDH	aminoadipate-semialdehyde dehydrogenase
138151	4.15e-01	3.82e-02	0.1118	-2.0728127	-0.23164068	1700.89	NACC2	NACC family member 2
107987148	4.15e-01	3.83e-02	0.3856	-2.0716752	-0.79888669	15.81	LOC107987148	
105378425	4.15e-01	3.81e-02	0.5258	-2.0741467	-1.09057473	8.8	LINC01374	long intergenic non-protein coding RNA 1374
102723750	4.15e-01	3.82e-02	0.3976	-2.0722657	-0.8239654	60.66	LOC102723750	uncharacterized LOC102723750
644192	4.15e-01	3.83e-02	0.2539	2.0715107	0.52585539	27.23	NR2F2-AS1	NR2F2 antisense RNA 1
100533955	4.15e-01	3.82e-02	0.0871	-2.0728312	-0.18061718	1437.96	SENP3-EIF4A1	SENP3-EIF4A1 readthrough (NMD candidate)
85395	4.15e-01	3.83e-02	0.1704	-2.0716258	-0.35297342	100.05	SLX9	SLX9 ribosome biogenesis factor
407006	4.15e-01	3.83e-02	0.3401	2.0713403	0.70436178	11.03	MIR221	microRNA 221
57631	4.15e-01	3.83e-02	0.1018	2.0717126	0.21097111	525.59	LRCH2	leucine rich repeats and calponin homology domain containing 2
107985323	4.16e-01	3.86e-02	0.7783	2.0686091	1.60996743	18.8	LOC107985323	uncharacterized LOC107985323
391190	4.16e-01	3.86e-02	0.351	2.0689027	0.72621683	22.38	OR2L8	olfactory receptor family 2 subfamily L member 8
729723	4.16e-01	3.84e-02	0.1501	2.0700521	0.31080112	108.27	DNAJC27-AS1	DNAJC27 antisense RNA 1
101929680	4.16e-01	3.86e-02	0.1489	2.0686401	0.30812263	66.64	SCN1A-AS1	SCN1A and SCN9A antisense RNA 1
101929505	4.16e-01	3.84e-02	0.5152	-2.0701052	-1.06650687	26.85	LINC02150	long intergenic non-protein coding RNA 2150
9844	4.16e-01	3.84e-02	0.1035	-2.070548	-0.21423053	2338.06	ELMO1	engulfment and cell motility 1
105378329	4.16e-01	3.85e-02	0.2271	2.0690461	0.46986017	19.62	LOC105378329	uncharacterized LOC105378329
305	4.16e-01	3.84e-02	0.3713	2.0700439	0.76859491	9.89	ANXA2P3	annexin A2 pseudogene 3
10894	4.16e-01	3.85e-02	0.3049	2.0698031	0.63104886	209.86	LYVE1	lymphatic vessel endothelial hyaluronan receptor 1
57101	4.16e-01	3.86e-02	0.1721	2.0685187	0.35607032	90.03	ANO2	anoctamin 2
2967	4.16e-01	3.85e-02	0.0869	2.0694208	0.17978075	456.61	GTF2H3	general transcription factor IIH subunit 3
4122	4.16e-01	3.85e-02	0.114	-2.0691287	-0.23598353	1905.43	MAN2A2	mannosidase alpha class 2A member 2
10573	4.16e-01	3.85e-02	0.1051	-2.0692478	-0.21749304	576.32	MRPL28	mitochondrial ribosomal protein L28
284385	4.16e-01	3.86e-02	0.1231	-2.0683236	-0.2546032	85.34	ZNF561-AS1	ZNF561 antisense RNA 1 (head to head)
101926915	4.16e-01	3.87e-02	0.257	2.0675504	0.53143753	85.1	LOC101926915	uncharacterized LOC101926915
100506211	4.16e-01	3.87e-02	0.3695	-2.0676449	-0.76407919	20.47	MIR210HG	MIR210 host gene
47	4.16e-01	3.87e-02	0.1233	-2.0672481	-0.25489186	1929.07	ACLY	ATP citrate lyase
148145	4.16e-01	3.87e-02	0.4678	-2.0676612	-0.96718601	6.56	LINC00906	long intergenic non-protein coding RNA 906
2354	4.16e-01	3.87e-02	0.3493	-2.0673403	-0.72206769	93.82	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit
3768	4.16e-01	3.88e-02	0.2198	-2.0666775	-0.45419535	272.67	KCNJ12	potassium inwardly rectifying channel subfamily J member 12
10362	4.16e-01	3.88e-02	0.208	-2.066265	-0.4297827	104.06	HMG20B	high mobility group 20B
101928118	4.16e-01	3.88e-02	0.2125	2.0660478	0.4390816	28.25	RWDD3-DT	RWDD3 divergent transcript
222967	4.17e-01	3.89e-02	0.45	-2.0655854	-0.92951469	35.32	RSPH10B	radial spoke head 10 homolog B
57165	4.17e-01	3.90e-02	0.3255	-2.0646389	-0.67196777	123.91	GJC2	gap junction protein gamma 2
101928081	4.17e-01	3.89e-02	0.2248	2.06484	0.46425025	44.96	LOC101928081	uncharacterized LOC101928081
51479	4.17e-01	3.90e-02	0.0725	-2.0646377	-0.14959229	1626.63	ANKFY1	ankyrin repeat and FYVE domain containing 1
388419	4.17e-01	3.90e-02	0.4563	-2.0646036	-0.94212131	25.02	BTBD17	BTB domain containing 17
105377473	4.17e-01	3.90e-02	0.3847	2.0643616	0.79424893	6.34	LOC105377473	uncharacterized LOC105377473
339241	4.17e-01	3.91e-02	0.3721	2.0634721	0.767825	54.42	KRT17P2	keratin 17 pseudogene 2
388574	4.17e-01	3.91e-02	0.2276	-2.0636045	-0.46963695	33.75	RPL23AP87	ribosomal protein L23a pseudogene 87
84222	4.17e-01	3.91e-02	0.1755	-2.0635832	-0.36213987	61.82	TMEM191A	transmembrane protein 191A (pseudogene)
105378855	4.18e-01	3.91e-02	0.2462	2.0632133	0.50803708	28.41	LINC02788	long intergenic non-protein coding RNA 2788
105371658	4.18e-01	3.92e-02	0.2306	2.0617628	0.47540432	108.15	LOC105371658	uncharacterized LOC105371658
6711	4.18e-01	3.92e-02	0.0674	-2.0619447	-0.13900079	34366.06	SPTBN1	spectrin beta, non-erythrocytic 1
440905	4.18e-01	3.92e-02	0.1811	2.0616129	0.37344712	26.25	FAR2P1	fatty acyl-CoA reductase 2 pseudogene 1
116843	4.18e-01	3.92e-02	0.1468	2.0617657	0.30274417	551.28	SLC18B1	solute carrier family 18 member B1
100630923	4.18e-01	3.92e-02	0.0969	-2.0624744	-0.1999511	230.07	LOC100630923	LOC100289561-PRKRIP1 readthrough
107984540	4.18e-01	3.92e-02	0.3188	2.0624473	0.65758298	12.91	CACNA1C-IT1	CACNA1C intronic transcript 1
8612	4.18e-01	3.92e-02	0.4342	-2.0616864	-0.89508317	134.73	PLPP2	phospholipid phosphatase 2
105372871	4.18e-01	3.92e-02	0.4878	-2.0621108	-1.00591603	8.02	LOC105372871	
23616	4.18e-01	3.92e-02	0.1709	-2.061741	-0.35244059	82.06	SH3BP1	SH3 domain binding protein 1
107986407	4.18e-01	3.93e-02	0.2279	2.0610489	0.4696112	100.02	MARCHF11-AS1	MARCHF11 antisense RNA 1
100189399	4.18e-01	3.93e-02	0.7872	-2.0613952	-1.6227431	52.71	TRK-CTT2-2	tRNA-Lys (anticodon CTT) 2-2
153090	4.18e-01	3.93e-02	0.2152	-2.0612095	-0.44354182	1390.82	DAB2IP	DAB2 interacting protein
105370054	4.18e-01	3.93e-02	0.1988	2.0608011	0.40976779	57.99	LOC105370054	uncharacterized LOC105370054
146542	4.18e-01	3.93e-02	0.145	-2.0606228	-0.29876554	87.83	ZNF688	zinc finger protein 688
339487	4.18e-01	3.95e-02	0.0749	2.0590775	0.15414586	409.56	ZBTB8OS	zinc finger and BTB domain containing 8 opposite strand
200844	4.18e-01	3.94e-02	0.1554	2.0601435	0.32020531	114.23	CFAP20DC	CFAP20 domain containing
10227	4.18e-01	3.94e-02	0.1825	-2.059823	-0.37585676	266.15	MFSD10	major facilitator superfamily domain containing 10
