GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
101928351	0.99991883	7.76e-01	0.2706	-0.28498519	-7.71e-02	199.06	LOC101928351	uncharacterized LOC101928351
101928376	0.99991883	9.83e-01	0.3378	0.02085647	7.05e-03	33.39	IL12A-AS1	IL12A antisense RNA 1
401097	0.99991883	4.65e-02	0.2174	-1.99057497	-4.33e-01	448.49	C3orf80	chromosome 3 open reading frame 80
100174949	0.99991883	9.67e-01	0.2496	0.04156769	1.04e-02	1453.14	TRIM59-IFT80	TRIM59-IFT80 protein
57560	0.99991883	8.95e-01	0.2243	-0.13163143	-2.95e-02	1164.48	IFT80	intraflagellar transport 80
10051	0.99991883	5.14e-01	0.2411	0.65309003	1.57e-01	398.6	SMC4	structural maintenance of chromosomes 4
286827	0.99991883	3.68e-01	0.6246	0.90004898	5.62e-01	411.54	TRIM59	tripartite motif containing 59
3840	0.99991883	5.79e-01	0.1394	-0.55414646	-7.72e-02	2960.41	KPNA4	karyopherin subunit alpha 4
677767	0.99991883	9.80e-01	0.1839	-0.02448234	-4.50e-03	3539.13	SCARNA7	small Cajal body-specific RNA 7
151742	0.99991883	6.34e-02	0.1542	-1.85672677	-2.86e-01	5720.16	PPM1L	protein phosphatase, Mg2+/Mn2+ dependent 1L
8706	0.99991883	7.43e-01	0.1879	-0.32777498	-6.16e-02	1576.57	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
105374186	0.99991883	6.06e-01	0.2296	0.51558598	1.18e-01	41.46	LOC105374186	uncharacterized LOC105374186
51068	0.99991883	5.45e-01	0.1631	0.60511681	9.87e-02	1013.7	NMD3	NMD3 ribosome export adaptor
105374187	0.99991883	9.61e-01	0.2192	0.04881344	1.07e-02	124.18	LOC105374187	uncharacterized LOC105374187
112268450	0.99991883	9.66e-01	0.2807	-0.04264585	-1.20e-02	29.42	LOC112268450	uncharacterized LOC112268450
165679	0.99991883	8.78e-02	0.2066	-1.70701079	-3.53e-01	418.34	SPTSSB	serine palmitoyltransferase small subunit B
101243545	0.99991883	5.05e-02	0.1972	1.95536852	3.86e-01	212.72	LINC02067	long intergenic non-protein coding RNA 2067
22865	0.99991883	2.91e-01	0.1309	-1.0565008	-1.38e-01	951.19	SLITRK3	SLIT and NTRK like family member 3
103695433	0.99991883	9.26e-01	0.187	-0.09318276	-1.74e-02	70.21	LINC01322	long intergenic non-protein coding RNA 1322
590	0.99991883	8.15e-01	0.2806	0.23414501	6.57e-02	239.75	BCHE	butyrylcholinesterase
105374196	0.99991883	1.01e-01	0.4717	-1.64131011	-7.74e-01	8.17	LOC105374196	uncharacterized LOC105374196
79740	0.99991883	1.03e-01	0.2201	-1.63183987	-3.59e-01	726.98	ZBBX	zinc finger B-box domain containing
104310350	0.99991883	7.00e-01	0.723	-0.38525829	-2.79e-01	4.16	LINC01327	long intergenic non-protein coding RNA 1327
5276	0.99991883	5.09e-01	0.3308	-0.66009779	-2.18e-01	40.54	SERPINI2	serpin family I member 2
105374197	0.99991883	9.72e-01	0.3319	0.03563038	1.18e-02	20.58	LOC105374197	uncharacterized LOC105374197
151790	0.99991883	2.56e-01	0.2674	1.13673562	3.04e-01	200.48	WDR49	WD repeat domain 49
11235	0.99991883	2.64e-01	0.171	-1.11691307	-1.91e-01	1386.61	PDCD10	programmed cell death 10
5274	0.99991883	9.62e-02	0.234	-1.66365382	-3.89e-01	8495.12	SERPINI1	serpin family I member 1
107986152	0.99991883	6.91e-01	0.3132	0.39807106	1.25e-01	102.31	LOC107986152	
27333	0.99991883	5.02e-01	0.1753	-0.67186492	-1.18e-01	1512.18	GOLIM4	golgi integral membrane protein 4
93556	0.99991883	3.17e-01	0.2553	1.00045904	2.55e-01	230.06	EGFEM1P	EGF like and EMI domain containing 1, pseudogene
105374200	0.99991883	8.24e-01	0.2866	-0.22203015	-6.36e-02	36.78	LOC105374200	uncharacterized LOC105374200
100507661	0.99991883	9.21e-01	0.3026	0.09861503	2.98e-02	30.4	LINC02082	long intergenic non-protein coding RNA 2082
2122	0.99991883	8.89e-01	0.2015	0.13967383	2.81e-02	190.35	MECOM	MDS1 and EVI1 complex locus
7012	0.99991883	1.49e-01	0.2668	1.4448339	3.86e-01	102.64	TERC	telomerase RNA component
84517	0.99991883	1.71e-01	0.252	-1.3698957	-3.45e-01	40.07	ACTRT3	actin related protein T3
55892	0.99991883	2.89e-01	0.1262	-1.06001343	-1.34e-01	623.54	MYNN	myoneurin
151827	0.99991883	6.01e-01	0.1306	0.52304197	6.83e-02	257.28	LRRC34	leucine rich repeat containing 34
344657	0.99991883	1.21e-01	0.395	-1.5523807	-6.13e-01	9.82	LRRIQ4	leucine rich repeats and IQ motif containing 4
79782	0.99991883	5.06e-01	0.4627	0.66513971	3.08e-01	5.45	LRRC31	leucine rich repeat containing 31
100128164	0.99991883	4.89e-01	0.2915	0.69233978	2.02e-01	16.35	LOC100128164	four and a half LIM domains 1 pseudogene
7095	0.99991883	4.47e-01	0.1739	-0.76075469	-1.32e-01	6071.65	SEC62	SEC62 homolog, preprotein translocation factor
26996	0.99991883	8.65e-01	0.2671	0.16958102	4.53e-02	69.6	GPR160	G protein-coupled receptor 160
80012	0.99991883	5.62e-01	0.1206	0.58001322	7.00e-02	3162.25	PHC3	polyhomeotic homolog 3
105374209	0.99991883	6.01e-01	0.2331	-0.52309652	-1.22e-01	29.4	LOC105374209	uncharacterized LOC105374209
5584	0.99991883	3.55e-01	0.166	-0.92421783	-1.53e-01	1690.56	PRKCI	protein kinase C iota
6498	0.99991883	5.22e-01	0.197	-0.63951504	-1.26e-01	2802.44	SKIL	SKI like proto-oncogene
5010	0.99991883	1.07e-01	0.4898	1.61330603	7.90e-01	2177.02	CLDN11	claudin 11
57709	0.99991883	7.47e-01	0.1294	0.32201376	4.17e-02	3498.88	SLC7A14	solute carrier family 7 member 14
105374211	0.99991883	2.79e-01	0.5343	1.08183756	5.78e-01	22.89	LOC105374211	uncharacterized LOC105374211
200916	0.99991883	6.80e-01	0.2697	0.41265645	1.11e-01	108.81	RPL22L1	ribosomal protein L22 like 1
56648	0.99991883	3.25e-01	0.1733	-0.98508204	-1.71e-01	711.27	EIF5A2	eukaryotic translation initiation factor 5A2
6514	0.99991883	2.15e-01	0.4338	1.24040741	5.38e-01	27.82	SLC2A2	solute carrier family 2 member 2
23043	0.99991883	5.06e-01	0.1007	-0.66569348	-6.71e-02	4437.81	TNIK	TRAF2 and NCK interacting kinase
105374216	0.99991883	4.55e-01	0.1443	0.74789559	1.08e-01	217.65	LOC105374216	uncharacterized LOC105374216
693154	0.99991883	2.53e-01	0.3728	-1.14374582	-4.26e-01	11.34	MIR569	microRNA 569
102724479	0.99991883	2.04e-01	0.3677	-1.26905632	-4.67e-01	16.98	LOC102724479	uncharacterized LOC102724479
5337	0.99991883	5.26e-01	0.3909	0.63394369	2.48e-01	828.06	PLD1	phospholipase D1
105374218	0.99991883	5.46e-01	0.7441	-0.60429338	-4.50e-01	4.52	LOC105374218	uncharacterized LOC105374218
64778	0.99991883	3.53e-01	0.1214	-0.92793943	-1.13e-01	594.81	FNDC3B	fibronectin type III domain containing 3B
107986153	0.99991883	9.25e-01	0.2576	-0.09454159	-2.44e-02	39.11	LOC107986153	
8743	0.99991883	4.65e-01	0.321	0.73028902	2.34e-01	178.79	TNFSF10	TNF superfamily member 10
57552	0.99991883	1.40e-01	0.1731	-1.4757265	-2.55e-01	2608.3	NCEH1	neutral cholesterol ester hydrolase 1
1894	0.99991883	3.94e-01	0.1971	-0.85217624	-1.68e-01	380.93	ECT2	epithelial cell transforming 2
22871	0.99991883	1.74e-01	0.1373	-1.36088269	-1.87e-01	2850.82	NLGN1	neuroligin 1
105374225	0.99991883	2.10e-01	0.1902	1.2543833	2.39e-01	83.34	LOC105374225	uncharacterized LOC105374225
100874010	0.99991883	5.39e-01	0.1499	-0.61468751	-9.21e-02	197.39	NLGN1-AS1	NLGN1 antisense RNA 1
254827	0.99991883	1.18e-01	0.1654	1.56306544	2.58e-01	275.49	NAALADL2	N-acetylated alpha-linked acidic dipeptidase like 2
107986027	0.99991883	6.82e-02	0.3565	1.82362644	6.50e-01	11.15	LOC107986027	uncharacterized LOC107986027
79718	0.99991883	3.92e-01	0.1544	-0.85532963	-1.32e-01	7267.34	TBL1XR1	TBL1X/Y related 1
100820709	0.99991883	2.03e-01	0.4092	-1.27168063	-5.20e-01	6.83	LINC00501	long intergenic non-protein coding RNA 501
107986154	0.99991883	7.31e-01	0.6423	0.34386949	2.21e-01	5.64	LOC107986154	uncharacterized LOC107986154
107986155	0.99991883	4.55e-01	0.4139	-0.74726476	-3.09e-01	25.02	LOC107986155	uncharacterized LOC107986155
107986156	0.99991883	2.83e-01	0.4635	-1.07254776	-4.97e-01	12.91	LOC107986156	uncharacterized LOC107986156
105374235	0.99991883	6.97e-01	0.4743	-0.38941058	-1.85e-01	392.61	LOC105374235	uncharacterized LOC105374235
104797538	0.99991883	1.36e-01	0.1865	1.48920876	2.78e-01	66.61	KCNMB2-AS1	KCNMB2 antisense RNA 1
10242	0.99991883	9.75e-01	0.1486	0.03169297	4.71e-03	296.82	KCNMB2	potassium calcium-activated channel subfamily M regulatory beta subunit 2
64393	0.99991883	1.59e-01	0.1176	-1.40677237	-1.65e-01	4467.61	ZMAT3	zinc finger matrin-type 3
5290	0.99991883	2.53e-01	0.1326	-1.14319855	-1.52e-01	2299.09	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha
27094	0.99991883	7.38e-01	0.1606	-0.33412403	-5.37e-02	93.26	KCNMB3	potassium calcium-activated channel subfamily M regulatory beta subunit 3
51193	0.99991883	4.51e-01	0.1335	-0.75396696	-1.01e-01	776.17	ZNF639	zinc finger protein 639
55669	0.99991883	4.14e-01	0.1483	-0.81710931	-1.21e-01	1555.67	MFN1	mitofusin 1
59345	0.99991883	2.40e-01	0.2515	1.17532725	2.96e-01	2065.82	GNB4	G protein subunit beta 4
86	0.99991883	5.27e-01	0.2488	0.63318708	1.58e-01	170.24	ACTL6A	actin like 6A
57129	0.99991883	8.70e-01	0.1676	-0.16423669	-2.75e-02	499.89	MRPL47	mitochondrial ribosomal protein L47
4711	0.99991883	5.71e-01	0.1509	-0.56586502	-8.54e-02	2071.28	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5
8975	0.99991883	2.80e-01	0.1119	1.08081348	1.21e-01	662.92	USP13	ubiquitin specific peptidase 13
51555	0.99991883	3.71e-01	0.1458	-0.89483063	-1.30e-01	9914.09	PEX5L	peroxisomal biogenesis factor 5 like
101928790	0.99991883	4.52e-01	0.1366	-0.75250983	-1.03e-01	271.16	PEX5L-AS2	PEX5L antisense RNA 2
101928856	0.99991883	9.00e-01	0.4766	-0.12622291	-6.02e-02	17.03	TTC14-DT	TTC14 divergent transcript
151613	0.99991883	6.71e-01	0.154	-0.42435606	-6.54e-02	2213.21	TTC14	tetratricopeptide repeat domain 14
339829	0.99991883	4.82e-02	0.1997	-1.97568411	-3.95e-01	394.43	CCDC39	coiled-coil domain containing 39
8087	0.99991883	6.25e-01	0.1471	-0.48915059	-7.19e-02	2871.87	FXR1	FMR1 autosomal homolog 1
131118	0.99991883	8.61e-01	0.1672	-0.17565445	-2.94e-02	595.12	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
347689	0.99991883	3.10e-01	0.4739	1.01452365	4.81e-01	4855.56	SOX2-OT	SOX2 overlapping transcript
102724604	0.99991883	2.56e-01	0.3571	-1.13687429	-4.06e-01	40.5	LOC102724604	uncharacterized LOC102724604
6657	0.99991883	9.80e-01	0.2072	0.02486423	5.15e-03	1156.93	SOX2	SRY-box transcription factor 2
23200	0.99991883	5.95e-01	0.1373	0.53190955	7.30e-02	2006.14	ATP11B	ATPase phospholipid transporting 11B (putative)
54165	0.99991883	7.41e-01	0.1924	-0.32993107	-6.35e-02	2116.3	DCUN1D1	defective in cullin neddylation 1 domain containing 1
105374246	0.99991883	5.20e-01	0.4078	0.64289804	2.62e-01	7.47	LOC105374246	uncharacterized LOC105374246
56922	0.99991883	7.27e-02	0.0819	1.79502234	1.47e-01	1106.62	MCCC1	methylcrotonyl-CoA carboxylase subunit 1
105374247	0.99991883	8.53e-01	0.4422	-0.18504363	-8.18e-02	6.92	LOC105374247	uncharacterized LOC105374247
23101	0.99991883	8.23e-01	0.1498	0.22353985	3.35e-02	2150.37	MCF2L2	MCF.2 cell line derived transforming sequence-like 2
84002	0.99991883	6.91e-01	0.1344	0.39771242	5.35e-02	352.96	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5
107986160	0.99991883	7.01e-01	0.1621	0.38350274	6.22e-02	291.78	LOC107986160	uncharacterized LOC107986160
107986161	0.99991883	6.28e-01	0.2663	-0.4846947	-1.29e-01	33.03	LOC107986161	
100505687	0.99991883	1.09e-01	0.1597	-1.60461289	-2.56e-01	290.93	LINC00888	long intergenic non-protein coding RNA 888
109616971	0.99991883	1.53e-01	0.4281	-1.42920488	-6.12e-01	32.4	SNORA63D	small nucleolar RNA, H/ACA box 63D
109617007	0.99991883	4.13e-01	0.4492	-0.81916815	-3.68e-01	18.96	SNORA63E	small nucleolar RNA, H/ACA box 63E
89857	0.99991883	8.73e-01	0.4109	0.15989228	6.57e-02	51.04	KLHL6	kelch like family member 6
107986162	0.99991883	7.45e-01	0.1479	0.32559842	4.82e-02	78.87	LOC107986162	uncharacterized LOC107986162
54800	0.99991883	1.72e-01	0.1616	-1.3672188	-2.21e-01	5874.32	KLHL24	kelch like family member 24
55689	0.99991883	5.75e-01	0.0726	-0.56056016	-4.07e-02	2358.87	YEATS2	YEATS domain containing 2
100874113	0.99991883	8.43e-01	0.1631	0.19747417	3.22e-02	119.08	YEATS2-AS1	YEATS2 antisense RNA 1
79929	0.99991883	6.67e-01	0.2839	0.43021993	1.22e-01	608.3	MAP6D1	MAP6 domain containing 1
55486	0.99991883	5.64e-01	0.1405	-0.57665542	-8.10e-02	436.68	PARL	presenilin associated rhomboid like
10057	0.99991883	2.89e-01	0.1015	-1.0597796	-1.08e-01	2571.62	ABCC5	ATP binding cassette subfamily C member 5
100873982	0.99991883	8.17e-01	0.2588	0.23133453	5.99e-02	20.11	ABCC5-AS1	ABCC5 antisense RNA 1
105374249	0.99991883	9.20e-01	0.2926	0.10008979	2.93e-02	28.11	EIF2B5-DT	EIF2B5 divergent transcript
285242	0.99991883	5.30e-01	0.4305	0.62828781	2.70e-01	8.15	HTR3E	5-hydroxytryptamine receptor 3E
8893	0.99991883	1.11e-01	0.0799	-1.59498943	-1.27e-01	817.04	EIF2B5	eukaryotic translation initiation factor 2B subunit epsilon
1857	0.99991883	9.65e-01	0.1631	-0.04361916	-7.12e-03	718.92	DVL3	dishevelled segment polarity protein 3
1173	0.99991883	2.95e-01	0.1415	-1.04698621	-1.48e-01	6975.68	AP2M1	adaptor related protein complex 2 subunit mu 1
55324	0.99991883	2.88e-01	0.0921	-1.06293212	-9.79e-02	846.22	ABCF3	ATP binding cassette subfamily F member 3
90113	0.99991883	9.82e-01	0.2758	0.02285362	6.30e-03	541.49	VWA5B2	von Willebrand factor A domain containing 5B2
10195	0.99991883	8.48e-01	0.2223	-0.19230386	-4.28e-02	115.84	ALG3	ALG3 alpha-1,3- mannosyltransferase
110599564	0.99991883	5.08e-01	0.3832	-0.66154341	-2.54e-01	7.82	EEF1AKMT4	EEF1A lysine methyltransferase 4
110599583	0.99991883	3.70e-01	0.2444	-0.89640659	-2.19e-01	141.1	EEF1AKMT4-ECE2	EEF1AKMT4-ECE2 readthrough
94032	0.99991883	6.35e-01	0.28	0.47524531	1.33e-01	279.15	CAMK2N2	calcium/calmodulin dependent protein kinase II inhibitor 2
9718	0.99991883	3.63e-01	0.2479	-0.91007361	-2.26e-01	143.22	ECE2	endothelin converting enzyme 2
5708	0.99991883	6.59e-02	0.0929	-1.83897665	-1.71e-01	3062.79	PSMD2	proteasome 26S subunit ubiquitin receptor, non-ATPase 2
1981	0.99991883	6.74e-01	0.1395	-0.42086005	-5.87e-02	3382.92	EIF4G1	eukaryotic translation initiation factor 4 gamma 1
131408	0.99991883	2.46e-01	0.2226	-1.16121155	-2.58e-01	2367.96	FAM131A	family with sequence similarity 131 member A
1181	0.99991883	2.30e-01	0.1166	1.19918571	1.40e-01	307.63	CLCN2	chloride voltage-gated channel 2
5437	0.99991883	1.69e-01	0.1179	-1.37529429	-1.62e-01	308.02	POLR2H	RNA polymerase II, I and III subunit H
7066	0.99991883	5.66e-01	0.2483	-0.57413984	-1.43e-01	51.19	THPO	thrombopoietin
8646	0.99991883	5.79e-01	0.201	0.55552263	1.12e-01	716.47	CHRD	chordin
105374250	0.99991883	6.43e-01	0.4892	-0.46394082	-2.27e-01	7.48	LINC02054	long intergenic non-protein coding RNA 2054
2049	0.99991883	7.42e-01	0.239	0.32892022	7.86e-02	205.21	EPHB3	EPH receptor B3
64110	0.99991883	3.86e-01	0.1472	-0.866445	-1.28e-01	814.44	MAGEF1	MAGE family member F1
107986163	0.99991883	9.96e-01	0.2221	0.00544949	1.21e-03	61.34	LOC107986163	uncharacterized LOC107986163
23355	0.99991883	4.85e-01	0.0968	-0.69867006	-6.76e-02	2656.5	VPS8	VPS8 subunit of CORVET complex
285382	0.99991883	9.71e-01	0.1424	0.03583075	5.10e-03	1221.66	C3orf70	chromosome 3 open reading frame 70
339926	0.99991883	8.48e-01	0.3209	-0.19211105	-6.16e-02	10.39	EHHADH-AS1	EHHADH antisense RNA 1
1962	0.99991883	1.46e-01	0.164	-1.45258561	-2.38e-01	131.78	EHHADH	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase
9175	0.99991883	4.27e-01	0.1072	-0.79412041	-8.51e-02	1495.11	MAP3K13	mitogen-activated protein kinase kinase kinase 13
101929018	0.99991883	9.09e-01	0.1977	0.11480845	2.27e-02	41.87	LOC101929018	uncharacterized LOC101929018
90407	0.99991883	5.89e-01	0.0988	-0.54062859	-5.34e-02	397.49	TMEM41A	transmembrane protein 41A
105374254	0.99991883	6.52e-01	0.3188	0.45139438	1.44e-01	13.19	LOC105374254	uncharacterized LOC105374254
200879	0.99991883	8.36e-01	0.2934	0.20701335	6.07e-02	46.55	LIPH	lipase H
59343	0.99991883	2.72e-01	0.1104	-1.09924632	-1.21e-01	1703.13	SENP2	SUMO specific peptidase 2
6434	0.99991883	3.33e-01	0.1156	-0.96838038	-1.12e-01	1496.12	TRA2B	transformer 2 beta homolog
2119	0.99991883	3.15e-01	0.1983	-1.00557523	-1.99e-01	2114.42	ETV5	ETS variant transcription factor 5
105374257	0.99991883	1.77e-01	0.3057	1.34945276	4.13e-01	22.59	LOC105374257	uncharacterized LOC105374257
1608	0.99991883	1.54e-01	0.1688	1.42405468	2.40e-01	1043.02	DGKG	diacylglycerol kinase gamma
1427	0.99991883	5.18e-01	0.2433	0.64667556	1.57e-01	41.87	CRYGS	crystallin gamma S
55171	0.99991883	8.44e-01	0.119	-0.19647111	-2.34e-02	275.76	TBCCD1	TBCC domain containing 1
51726	0.99991883	4.37e-01	0.1967	-0.7771718	-1.53e-01	518.72	DNAJB11	DnaJ heat shock protein family (Hsp40) member B11
3827	0.99991883	9.93e-01	0.3594	-0.00877078	-3.15e-03	18.88	KNG1	kininogen 1
1974	0.99991883	1.97e-01	0.1734	-1.2905285	-2.24e-01	17151.79	EIF4A2	eukaryotic translation initiation factor 4A2
619567	0.99991883	8.34e-01	0.3351	-0.20958965	-7.02e-02	46.96	SNORD2	small nucleolar RNA, C/D box 2
109617006	0.99991883	5.52e-01	0.2264	-0.59429497	-1.35e-01	23.57	SNORA63B	small nucleolar RNA, H/ACA box 63B
6043	0.99991883	7.45e-01	0.5938	-0.32477338	-1.93e-01	1248.35	SNORA63	small nucleolar RNA, H/ACA box 63
619568	0.99991883	5.48e-01	0.1897	-0.60131139	-1.14e-01	34	SNORA4	small nucleolar RNA, H/ACA box 4
5984	0.99991883	3.32e-01	0.1921	-0.9704563	-1.86e-01	171.42	RFC4	replication factor C subunit 4
102724699	0.99991883	4.66e-01	0.2268	-0.72878408	-1.65e-01	39.02	LINC02043	long intergenic non-protein coding RNA 2043
6480	0.99991883	8.26e-01	0.1907	-0.21950676	-4.19e-02	1186	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
116832	0.99991883	8.89e-01	0.2597	-0.13956211	-3.63e-02	57.15	RPL39L	ribosomal protein L39 like
101929106	0.99991883	4.54e-02	0.3555	-2.00118458	-7.11e-01	11.59	LOC101929106	uncharacterized LOC101929106
132112	0.99991883	7.22e-02	0.2677	-1.79770974	-4.81e-01	71.5	RTP1	receptor transporter protein 1
5648	0.99991883	6.84e-01	0.2305	0.40730944	9.39e-02	211.15	MASP1	MBL associated serine protease 1
101929130	0.99991883	7.86e-01	0.3309	-0.27108227	-8.97e-02	16.99	LOC101929130	uncharacterized LOC101929130
64108	0.99991883	1.04e-01	0.3967	1.6259825	6.45e-01	20.02	RTP4	receptor transporter protein 4
6750	0.99991883	8.67e-01	0.3813	-0.1676636	-6.39e-02	541.79	SST	somatostatin
604	0.99991883	4.37e-01	0.2102	0.77651794	1.63e-01	1090.94	BCL6	BCL6 transcription repressor
339929	0.99991883	7.77e-01	0.2551	0.28345403	7.23e-02	26.97	LPP-AS2	LPP antisense RNA 2
4026	0.99991883	2.57e-01	0.1409	1.13300869	1.60e-01	1847.32	LPP	LIM domain containing preferred translocation partner in lipoma
401105	0.99991883	3.19e-01	0.2414	0.99749671	2.41e-01	25.49	FLJ42393	uncharacterized LOC401105
100873917	0.99991883	5.72e-02	0.3571	1.90140945	6.79e-01	8.1	LPP-AS1	LPP antisense RNA 1
107986168	0.99991883	2.93e-01	0.378	-1.05065951	-3.97e-01	7.99	LOC107986168	
107986167	0.99991883	4.89e-01	0.4585	0.69194571	3.17e-01	11.33	LOC107986167	uncharacterized LOC107986167
285386	0.99991883	3.86e-01	0.2399	0.86715454	2.08e-01	37.09	TPRG1	tumor protein p63 regulated 1
55214	0.99991883	9.22e-01	0.2158	-0.0977363	-2.11e-02	103.2	P3H2	prolyl 3-hydroxylase 2
101929152	0.99991883	1.31e-01	0.3922	-1.5113672	-5.93e-01	11.94	P3H2-AS1	P3H2 antisense RNA 1
107986170	0.99991883	3.05e-01	0.2468	1.02554826	2.53e-01	23.46	LOC107986170	replaced by ID 10686
9076	0.99991883	7.20e-01	0.1703	-0.35899839	-6.11e-02	54.35	CLDN1	claudin 1
10686	0.99991883	7.31e-01	0.2778	0.34340595	9.54e-02	18.6	CLDN16	claudin 16
647309	0.99991883	1.53e-01	0.2997	-1.42913259	-4.28e-01	30.92	GMNC	geminin coiled-coil domain containing
344901	0.99991883	3.83e-01	0.4959	0.87301383	4.33e-01	182.23	OSTN	osteocrin
106480738	0.99991883	4.99e-01	0.441	0.67598078	2.98e-01	15.06	OSTN-AS1	OSTN antisense RNA 1
152137	0.99991883	9.96e-01	0.1488	0.00546507	8.13e-04	1655.52	CCDC50	coiled-coil domain containing 50
2257	0.99991883	2.22e-01	0.1693	-1.22050449	-2.07e-01	6262.11	FGF12	fibroblast growth factor 12
100873986	0.99991883	1.52e-01	0.1928	-1.43372137	-2.76e-01	68.5	FGF12-AS1	FGF12 antisense RNA 1
100873987	0.99991883	3.15e-01	0.2633	-1.00387917	-2.64e-01	46	FGF12-AS2	FGF12 antisense RNA 2
107986028	0.99991883	8.72e-01	0.1808	-0.16167857	-2.92e-02	500.13	LOC107986028	
151963	0.99991883	4.96e-01	0.143	-0.68080446	-9.73e-02	347.97	MB21D2	Mab-21 domain containing 2
57110	0.99991883	8.48e-01	0.1333	-0.19203786	-2.56e-02	137.24	PLAAT1	phospholipase A and acyltransferase 1
344905	0.99991883	9.68e-01	0.1734	-0.03959665	-6.87e-03	82.4	ATP13A5	ATPase 13A5
100874218	0.99991883	8.96e-01	0.3182	-0.13101073	-4.17e-02	12.19	ATP13A5-AS1	ATP13A5 antisense RNA 1
84239	0.99991883	5.82e-01	0.1485	0.55045963	8.17e-02	1873.63	ATP13A4	ATPase 13A4
101929198	0.99991883	6.53e-01	0.1752	0.44990421	7.88e-02	91.4	ATP13A4-AS1	ATP13A4 antisense RNA 1
4976	0.99991883	1.04e-01	0.1693	-1.62503608	-2.75e-01	5873.14	OPA1	OPA1 mitochondrial dynamin like GTPase
100873941	0.99991883	1.91e-01	0.1844	-1.30623466	-2.41e-01	214.22	OPA1-AS1	OPA1 antisense RNA 1
102724808	0.99991883	2.90e-01	0.1569	-1.05896823	-1.66e-01	69.27	LOC102724808	uncharacterized LOC102724808
285389	0.99991883	5.08e-01	0.5398	0.66193656	3.57e-01	10.39	LINC02028	long intergenic non-protein coding RNA 2028
3280	0.99991883	4.76e-01	0.2645	-0.71320564	-1.89e-01	167.35	HES1	hes family bHLH transcription factor 1
79572	0.99991883	3.95e-01	0.1348	-0.84977021	-1.15e-01	2590.06	ATP13A3	ATPase 13A3
401106	0.99991883	6.18e-01	0.2584	0.49926727	1.29e-01	26.01	ATP13A3-DT	ATP13A3 divergent transcript
100507297	0.99991883	4.38e-01	0.2099	0.77620636	1.63e-01	78.09	TMEM44-AS1	TMEM44 antisense RNA 1
93109	0.99991883	8.70e-01	0.1743	0.16415844	2.86e-02	195.71	TMEM44	transmembrane protein 44
105374291	0.99991883	1.85e-01	0.4387	1.32559779	5.82e-01	11.02	LOC105374291	uncharacterized LOC105374291
55341	0.99991883	3.75e-01	0.1065	-0.88805112	-9.46e-02	617.58	LSG1	large 60S subunit nuclear export GTPase 1
131583	0.99991883	2.31e-01	0.2004	1.19826087	2.40e-01	82.9	FAM43A	family with sequence similarity 43 member A
152002	0.99991883	9.74e-01	0.1422	-0.03311941	-4.71e-03	264.57	XXYLT1	xyloside xylosyltransferase 1
101410543	0.99991883	3.52e-01	0.3685	0.93114187	3.43e-01	14.13	XXYLT1-AS2	XXYLT1 antisense RNA 2
105374296	0.99991883	8.94e-01	0.3354	0.13356771	4.48e-02	24.11	LOC105374296	uncharacterized LOC105374296
23527	0.99991883	6.16e-01	0.1824	-0.50176774	-9.15e-02	2135.72	ACAP2	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2
5504	0.99991883	3.00e-01	0.1858	-1.03693359	-1.93e-01	1745.48	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
347	0.99991883	1.91e-01	0.3013	1.30661019	3.94e-01	1468.85	APOD	apolipoprotein D
105374298	0.99991883	3.25e-01	0.3142	-0.98414614	-3.09e-01	127	LOC105374298	keratinocyte proline-rich protein-like
105374297	0.99991883	3.83e-01	0.4426	-0.87281379	-3.86e-01	22.63	LOC105374297	uncharacterized LOC105374297
727956	0.99991883	5.95e-01	0.2425	-0.53151066	-1.29e-01	485.79	SDHAP2	SDHA pseudogene 2
440993	0.99991883	8.67e-01	0.1963	-0.16794547	-3.30e-02	210.02	MIR570HG	MIR570 host gene
693155	0.99991883	5.31e-01	0.3072	-0.62620704	-1.92e-01	32.35	MIR570	microRNA 570
200958	0.99991883	7.31e-01	0.3854	-0.34384203	-1.33e-01	113.43	MUC20	mucin 20, cell surface associated
4585	0.99991883	5.81e-01	0.4171	-0.55226295	-2.30e-01	30	MUC4	mucin 4, cell surface associated
10188	0.99991883	9.75e-01	0.2124	-0.03130126	-6.65e-03	1803.52	TNK2	tyrosine kinase non receptor 2
100128262	0.99991883	6.33e-01	0.2877	0.47790732	1.37e-01	44.6	TNK2-AS1	TNK2 antisense RNA 1
727978	0.99991883	4.75e-01	0.272	-0.7136823	-1.94e-01	43.56	LOC727978	
255812	0.99991883	6.42e-01	0.1969	-0.46428238	-9.14e-02	547.24	SDHAP1	SDHA pseudogene 1
